frame1, frame2, tx, ty, tz, r11, r12, r13, r21, r22, r23, r31, r32, r33
39,40,0.0109125,0.0177729,0.0139019,0.99989,0.00321007,-0.0145093,-0.00329971,0.999976,-0.00615832,0.0144891,0.00620551,0.999876
40,41,-0.0441321,0.0447708,0.0101069,0.999654,0.014067,0.0222211,-0.0136832,0.999756,-0.0173292,-0.0224595,0.0170192,0.999603
41,42,0.0172196,-0.00755621,-0.00627683,0.999964,0.00137117,-0.00839787,-0.00132103,0.999981,0.00597266,0.0084059,-0.00596135,0.999947
42,43,0.00661109,0.000195913,-0.00104295,0.999958,-0.00574086,-0.00714054,0.00577073,0.999975,0.0041687,0.00711643,-0.00420973,0.999966
43,44,-0.0465308,0.0364867,0.00397409,0.999698,0.00271621,0.0244162,-0.00237872,0.999901,-0.0138411,-0.0244514,0.0137788,0.999606
44,45,-0.0276195,0.0112758,-0.00540894,0.999753,0.00294338,0.0220283,-0.00281294,0.999978,-0.00594996,-0.0220453,0.00588652,0.99974
45,46,0.0286477,-0.0114753,-0.00765324,0.999925,-0.00826764,-0.00906643,0.00828939,0.999963,0.00236469,0.00904654,-0.00243967,0.999956
46,47,0.0306228,-0.0119869,-0.00160764,0.99984,-0.00861076,-0.0156831,0.00864663,0.99996,0.00222067,0.0156633,-0.00235592,0.999875
47,48,0.00891868,0.0012738,0.00472453,0.999985,0.00146471,-0.00529855,-0.00148419,0.999992,-0.00367492,0.00529312,0.00368273,0.999979
48,49,-0.0119667,-0.00180514,0.00246803,0.999934,0.00441801,0.0105977,-0.00440679,0.99999,-0.00108176,-0.0106024,0.00103499,0.999943
49,50,0.0140294,0.00187541,-0.00814288,0.999983,-0.00345236,-0.00470391,0.00343777,0.999989,-0.00310661,0.00471458,0.00309039,0.999984
50,51,0.00952528,0.00334181,0.00175929,0.99998,-0.00379624,-0.00509135,0.00379113,0.999992,-0.00101245,0.00509516,0.000993126,0.999987
51,52,0.00011585,0.0135099,0.00197052,0.99999,0.00350161,0.00278307,-0.00347862,0.99996,-0.00822327,-0.00281176,0.0082135,0.999962
52,53,0.00522639,-0.00610528,-0.00675959,1,0.000332505,0.000892473,-0.000333466,0.999999,0.00107757,-0.000892114,-0.00107787,0.999999
53,54,0.0254785,-0.0130133,-0.0066678,0.999886,-0.00360629,-0.0146922,0.00366931,0.999984,0.00426489,0.0146765,-0.00431831,0.999883
54,55,-0.00251543,0.00698113,0.00704932,1,-0.000783011,-0.000253444,0.000782642,0.999999,-0.00145424,0.000254583,0.00145405,0.999999
55,56,0.000687861,-0.00376163,0.000435787,0.999988,0.00341695,0.00345248,-0.00342173,0.999993,0.00138028,-0.00344774,-0.00139208,0.999993
56,57,0.0380758,-0.0198124,-0.0186373,0.999793,0.00204528,-0.020243,-0.00192119,0.999979,0.00614787,0.0202552,-0.00610771,0.999776
57,58,0.00129818,0.00859432,0.00381841,0.999995,-0.00143028,-0.00279797,0.00143486,0.999998,0.00163602,0.00279562,-0.00164003,0.999995
58,59,0.00130499,0.00308468,-0.00670698,0.999991,0.00122471,0.00407656,-0.00122223,0.999999,-0.000611975,-0.00407731,0.000606987,0.999992
59,60,0.00485877,-0.0134307,-0.00449725,0.999978,-0.00451909,-0.00491628,0.00454737,0.999973,0.00575713,0.00489013,-0.00577936,0.999971
60,61,0.000217854,0.00606654,0.0051509,0.999998,-0.00032715,-0.00182054,0.000321552,0.999995,-0.00307445,0.00182154,0.00307386,0.999994
61,62,0.00219743,-0.000888973,0.000116473,1,0.000471475,-0.000383055,-0.000471724,1,-0.000651622,0.000382748,0.000651803,1
62,63,0.00288066,0.00188817,-0.000116013,0.999997,-0.00157319,-0.00189624,0.001568,0.999995,-0.00273533,0.00190054,0.00273235,0.999994
63,64,3.76167e-05,0.0150524,-0.00040675,0.999987,-0.00473585,-0.00190759,0.00472494,0.999973,-0.00568479,0.00193446,0.00567571,0.999982
64,65,0.00811807,0.00128185,0.00354206,0.99999,-0.000849753,-0.00446359,0.000853204,0.999999,0.000771222,0.00446293,-0.000775022,0.99999
65,66,-0.0109763,0.0154253,0.00147231,0.999966,0.00540193,0.00621554,-0.00535738,0.99996,-0.00716222,-0.00625398,0.00712867,0.999955
66,67,0.00670092,-0.0113543,-0.00277455,0.999996,0.0023444,-0.0015429,-0.0023347,0.999978,0.00625623,0.00155753,-0.0062526,0.999979
67,68,0.0134721,-0.00628257,0.00123737,0.999991,0.000912152,-0.00419799,-0.000899497,0.999995,0.00301542,0.00420072,-0.00301162,0.999987
68,69,0.00788674,-0.00780844,-0.00163701,0.999997,0.00132914,-0.00201163,-0.00132633,0.999998,0.00140047,0.00201349,-0.0013978,0.999997
69,70,0.00309025,0.00397241,-0.00140948,0.999999,0.000927231,0.000649907,-0.000925344,0.999995,-0.00289887,-0.000652592,0.00289826,0.999996
70,71,0.0049918,-0.00159144,4.67921e-05,0.999998,0.000743072,0.00165846,-0.000739959,0.999998,-0.00187678,-0.00165985,0.00187555,0.999997
71,72,0.0157681,-0.00488215,-0.00938855,0.999976,0.00169762,-0.00665887,-0.00171368,0.999996,-0.00240637,0.00665476,0.00241773,0.999975
72,73,0.0121687,-0.00459827,-0.00323046,0.999973,0.00244842,-0.00698703,-0.00243989,0.999996,0.00122863,0.00699002,-0.00121155,0.999975
73,74,-3.83832e-05,0.0019421,0.00102433,0.999956,0.00937497,0.000928593,-0.0093722,0.999952,-0.00294033,-0.000956114,0.0029315,0.999995
74,75,-0.00508634,0.00660688,-0.0058318,0.999965,0.00616773,0.00563816,-0.00612805,0.999957,-0.00702838,-0.00568126,0.00699358,0.999959
75,76,0.010533,0.00389298,-0.007766,0.999984,-4.24791e-05,-0.00571914,5.04374e-05,0.999999,0.00139138,0.00571907,-0.00139164,0.999983
76,77,-0.00258623,0.00472759,0.00568019,0.999981,0.00514423,0.00333935,-0.00515525,0.999981,0.003301,-0.00332231,-0.00331815,0.999989
77,78,-0.00649542,0.00130185,0.00216171,0.999913,0.00747076,0.0108675,-0.0074712,0.999972,-3.05511e-07,-0.0108672,-8.08878e-05,0.999941
78,79,0.00541335,0.00352547,-0.00841088,0.999997,-0.00178478,0.00137345,0.00178819,0.999995,-0.00248716,-0.001369,0.00248961,0.999996
79,80,0.0105865,0.00998078,0.00315851,0.999983,-0.00560188,-0.00140541,0.00560047,0.999984,-0.00100972,0.00141105,0.00100183,0.999999
80,81,0.00556376,-0.00520753,-0.00296137,0.99999,-0.00082124,0.00430766,0.000808963,0.999996,0.00285108,-0.00430998,-0.00284756,0.999987
81,82,-0.00375194,-0.00219081,-0.00141723,0.99997,-0.001663,0.00756489,0.00166973,0.999998,-0.000883295,-0.0075634,0.0008959,0.999971
82,83,-0.000897214,-0.00690337,-0.00577867,0.999993,-0.00355511,0.000632906,0.00355548,0.999994,-0.000583939,-0.000630826,0.000586186,1
83,84,0.00122765,0.000836175,0.00220486,0.999997,-0.00225015,-0.00101937,0.00224789,0.999995,-0.00221349,0.00102435,0.00221119,0.999997
84,85,0.00114295,0.00199348,0.00325345,0.999999,0.00110331,0.00106761,-0.00110145,0.999998,-0.00174143,-0.00106953,0.00174025,0.999998
85,86,-0.00437578,-0.00228659,-0.00643357,0.999998,0.000765238,0.00167078,-0.000761612,0.999997,-0.00217013,-0.00167244,0.00216886,0.999996
86,87,0.00586722,0.00445313,-0.00221486,0.999973,-0.00384904,-0.00625358,0.00382552,0.999986,-0.00376773,0.00626799,0.00374371,0.999973
87,88,-0.0131408,0.0126479,0.0059789,0.999977,0.00126568,0.00664849,-0.0012217,0.999977,-0.00661462,-0.00665672,0.00660634,0.999956
88,89,-0.000591045,-0.00153908,0.000270771,0.99999,0.00119519,0.00437539,-0.00119346,0.999999,-0.000397951,-0.00437586,0.000392725,0.99999
89,90,0.0229941,-0.0112447,-0.0047758,0.999934,-0.00106343,-0.0114094,0.00108832,0.999997,0.00217488,0.0114071,-0.00218716,0.999933
90,91,0.00139968,0.00755376,0.00642211,0.999997,0.000232852,-0.00228931,-0.000241194,0.999993,-0.0036443,0.00228845,0.00364484,0.999991
91,92,-0.00025669,0.000513297,0.00360009,0.999987,0.000759988,0.00498609,-0.000765664,0.999999,0.00113656,-0.00498522,-0.00114037,0.999987
92,93,0.0107759,-0.0178506,-0.0088707,0.999996,-0.00152634,-0.00254337,0.00154297,0.999977,0.00655138,0.00253331,-0.00655528,0.999975
93,94,0.000683509,-0.00243349,0.00179828,0.999994,-0.00337429,-0.000769266,0.00337391,0.999994,-0.00049481,0.000770931,0.000492212,1
94,95,0.00807362,0.000705802,0.000705926,0.999995,0.0015601,-0.00285509,-0.00156876,0.999994,-0.0030341,0.00285034,0.00303857,0.999991
95,96,0.0103934,0.00831032,0.00095132,0.99998,0.00319626,-0.00541341,-0.00322763,0.999978,-0.00579591,0.00539476,0.00581327,0.999969
96,97,0.00571243,0.0016829,0.0029264,0.999996,0.000520594,-0.00289903,-0.000515157,0.999998,0.00187586,0.0029,-0.00187435,0.999994
97,98,0.00981796,-0.00265557,0.00327069,0.999994,-0.000947938,-0.00336402,0.000961246,0.999992,0.00395655,0.00336024,-0.00395976,0.999987
98,99,0.00375505,0.00577344,-0.00293757,0.999997,0.00190894,-0.00160022,-0.00191165,0.999997,-0.00169854,0.00159697,0.00170159,0.999997
99,100,0.0132342,-0.00239134,0.000655844,0.999961,0.00315048,-0.0081937,-0.00313632,0.999994,0.00174036,0.00819913,-0.00171459,0.999965
100,101,-0.0012524,-0.00710354,-0.00029992,0.999992,0.00395134,-0.000937506,-0.0039515,0.999992,-0.000168838,0.000936832,0.000172541,1
101,102,0.00321421,0.0110081,0.000463953,0.999985,-0.00287619,-0.00460943,0.00284614,0.999975,-0.00651123,0.00462805,0.00649801,0.999968
102,103,0.0192094,0.00115866,0.00980966,0.999951,-2.01853e-05,-0.00991758,4.09669e-05,0.999998,0.00209523,0.00991751,-0.00209554,0.999949
103,104,0.00568506,-0.00288347,0.00154953,0.999988,0.00483325,-0.00053658,-0.00483305,0.999988,0.000371397,0.000538369,-0.000368799,1
104,105,-0.00114103,0.000143755,0.00147234,1,-0.000662344,-0.000371659,0.000661487,0.999997,-0.00230269,0.000373183,0.00230244,0.999997
105,106,0.00766615,-0.000233357,0.00943384,0.999985,-0.00351126,-0.00418595,0.00351025,0.999994,-0.000248522,0.0041868,0.000233825,0.999991
106,107,0.00544021,0.00513615,0.00315701,0.999997,-0.00127535,-0.00217453,0.00126483,0.999988,-0.00483503,0.00218067,0.00483226,0.999986
107,108,0.00865188,-0.00704031,0.000369393,0.99998,0.00128793,-0.00617579,-0.00128754,0.999999,6.69682e-05,0.00617587,-5.90152e-05,0.999981
108,109,0.00175399,0.00129011,0.00348119,0.999995,0.00196623,-0.00234196,-0.00197675,0.999988,-0.00449703,0.00233309,0.00450163,0.999987
109,110,0.00373423,0.00831134,0.00482459,0.999996,-0.00253521,-0.000767797,0.00253139,0.999985,-0.00494101,0.000780312,0.00493905,0.999987
110,111,0.0110518,0.00146823,0.00307823,0.999985,-0.00280965,-0.00471645,0.00280161,0.999995,-0.00170959,0.00472122,0.00169636,0.999987
111,112,0.0294967,0.00385139,0.00356979,0.999859,0.00174721,-0.0166856,-0.00184355,0.999982,-0.00576028,0.0166752,0.00579023,0.999844
112,113,0.00693542,0.00363356,0.009095,0.99999,0.00163252,-0.00411834,-0.00164473,0.999994,-0.00296352,0.00411348,0.00297027,0.999987
113,114,0.00720529,-6.54866e-05,0.00312651,0.99999,-0.00133551,-0.00421298,0.00132614,0.999997,-0.00222578,0.00421594,0.00222017,0.999989
114,115,0.0105332,-0.00211232,-9.51404e-05,0.999974,0.00187261,-0.00701679,-0.00187813,0.999998,-0.000779633,0.00701531,0.000792791,0.999975
115,116,0.0184174,-0.00329912,0.00638066,0.999945,0.00359148,-0.00988404,-0.00360534,0.999993,-0.00138504,0.00987899,0.0014206,0.99995
116,117,0.024069,-0.0131819,0.0130991,0.999967,0.00132409,-0.0079653,-0.00132429,0.999999,-1.97632e-05,0.00796526,3.0311e-05,0.999968
117,118,0.0101923,-0.00173538,-0.00198347,0.999999,-0.000535051,-0.000959276,0.000536498,0.999999,0.00150879,0.000958467,-0.00150931,0.999998
118,119,0.00076782,-0.00124356,0.00451309,0.99999,-0.00411123,0.00162748,0.00411522,0.999989,-0.00245374,-0.00161737,0.00246041,0.999996
119,120,0.00530619,0.0192992,-0.000418879,0.999974,-0.00571724,-0.00430818,0.00566786,0.999919,-0.0113871,0.00437293,0.0113624,0.999926
120,121,0.0124369,0.00807787,0.00377972,0.999977,-0.000939991,-0.00674545,0.00095651,0.999997,0.00244613,0.00674313,-0.00245252,0.999974
121,122,-0.0372747,-0.0270966,0.0677919,0.999666,-0.00678076,0.0249233,0.00610318,0.999612,0.027163,-0.0250978,-0.0270018,0.99932
122,123,0.0095639,-0.00961212,0.0055174,0.999992,0.00280464,-0.00268373,-0.00278184,0.99996,0.0084607,0.00270735,-0.00845317,0.999961
123,124,0.00809133,-1.47812e-05,0.0112809,0.999999,0.00139407,0.000696351,-0.00139592,0.999995,0.00265816,-0.000692642,-0.00265913,0.999996
124,125,-0.00296556,0.00563229,-0.00286131,0.999988,-0.000851938,0.00486544,0.000856883,0.999999,-0.00101433,-0.00486457,0.00101849,0.999988
125,126,0.0165611,-0.00846971,0.0127931,0.999991,-0.00183439,-0.00384267,0.00188312,0.999917,0.0127156,0.00381903,-0.0127227,0.999912
126,127,0.00583998,-0.00095893,-0.00453088,0.999988,0.00445603,0.00213244,-0.00445744,0.99999,0.000657668,-0.00212949,-0.000667165,0.999998
127,128,0.0219775,-0.0201816,-0.00457178,0.999965,-4.86296e-05,-0.00841954,0.000140039,0.999941,0.0108566,0.00841852,-0.0108574,0.999906
128,129,0.00153962,-0.00922711,0.00131408,0.99999,0.00249798,0.00357494,-0.00251754,0.999982,0.00547925,-0.00356119,-0.00548819,0.999979
129,130,0.0164539,0.0112862,0.00572797,0.999987,0.00369445,-0.00358446,-0.00371014,0.999984,-0.00438069,0.00356821,0.00439393,0.999984
130,131,0.00590925,-0.00521962,-0.00343744,1,-0.000200451,0.000463232,0.000198443,0.999991,0.00433049,-0.000464096,-0.00433039,0.999991
131,132,-0.0079733,-0.00756324,-2.86213e-05,0.999991,0.00286388,0.00301196,-0.00287347,0.999991,0.00318655,-0.0030028,-0.00319517,0.99999
132,133,0.0112606,-0.00281979,-0.00639781,0.999935,-0.000761216,-0.0113499,0.000789285,0.999997,0.00246883,0.011348,-0.00247762,0.999933
133,134,0.0134712,-0.0162677,0.00777649,0.999972,-0.00102385,-0.00744804,0.00112,0.999916,0.012916,0.00743419,-0.012924,0.999889
134,135,0.00214342,-0.0119427,-0.000938257,0.99999,0.00382794,0.0023798,-0.00383251,0.999991,0.00191892,-0.00237243,-0.00192802,0.999995
135,136,-0.00486693,0.012305,-0.00374234,0.999996,-0.00210482,0.00182019,0.00212504,0.999935,-0.011178,-0.00179654,0.0111818,0.999936
136,137,0.0128869,0.00519473,0.00572429,0.999975,-0.00225484,-0.00672735,0.00222478,0.999988,-0.00447307,0.00673735,0.00445799,0.999967
137,138,0.000599735,0.00334625,0.00269558,0.999989,0.00353158,0.00312978,-0.00352013,0.999987,-0.00365339,-0.00314264,0.00364233,0.999988
138,139,0.00221416,0.00550961,-0.00710415,0.999977,0.00606313,-0.00291533,-0.0060764,0.999971,-0.00456449,0.00288757,0.00458211,0.999985
139,140,0.010663,-0.00126707,0.00631636,0.99996,0.00428575,-0.0079109,-0.00427139,0.999989,0.00183155,0.00791866,-0.00179768,0.999967
140,141,0.00936747,-0.0141672,0.0068948,0.999999,-1.73928e-05,0.00110689,6.72318e-06,0.999954,0.00963852,-0.00110701,-0.00963851,0.999953
141,142,-7.95769e-05,-0.00178756,-0.00611942,0.999987,-0.000614763,0.00501491,0.000616483,1,-0.000341539,-0.0050147,0.000344626,0.999987
142,143,0.0139954,-0.0122505,-0.00593956,0.99999,-0.00101221,-0.00439676,0.00102988,0.999991,0.00401915,0.00439265,-0.00402364,0.999982
143,144,0.0142077,0.000282751,0.00863792,0.999996,-0.00275519,0.00101127,0.00275433,0.999996,0.000845066,-0.00101359,-0.000842277,0.999999
144,145,0.0086256,0.011755,0.0177153,0.999997,-0.00241807,-0.000793392,0.00241618,0.999994,-0.00237865,0.000799139,0.00237673,0.999997
145,146,0.016155,-0.00158025,-0.00540447,0.999947,0.00502735,-0.0089732,-0.00501753,0.999987,0.00111721,0.0089787,-0.00107212,0.999959
146,147,0.0088894,-0.0165468,0.0051637,0.999987,0.00499828,-0.000606113,-0.00499273,0.999948,0.00884537,0.000650293,-0.00884224,0.999961
147,148,0.00283285,0.000828282,-0.00421974,0.999993,0.00107657,0.00371369,-0.00107647,0.999999,-3.00572e-05,-0.00371372,2.60593e-05,0.999993
148,149,0.00955104,0.0103508,0.00075435,0.999996,-0.0024252,-0.00147258,0.0024185,0.999987,-0.00453792,0.00148356,0.00453434,0.999989
149,150,0.00547474,0.00162074,0.00373019,0.999998,-0.000380695,0.00219823,0.000379362,1,0.000606845,-0.00219846,-0.00060601,0.999997
150,151,-0.00045716,-0.000789984,-0.00239743,0.999991,0.00173352,0.0039192,-0.0017366,0.999998,0.000781509,-0.00391784,-0.000788307,0.999992
151,152,0.0102314,-0.00392925,-0.00806911,0.999986,0.00299664,-0.00436368,-0.00300199,0.999995,-0.00122014,0.00436001,0.00123322,0.99999
152,153,0.0151999,-0.00586071,-0.00587664,0.999969,0.00426559,-0.00659831,-0.00426566,0.999991,2.70569e-06,0.00659826,2.54405e-05,0.999978
153,154,0.00164012,0.00116601,-0.00450945,0.999988,0.00474536,0.000758187,-0.00474227,0.999981,-0.00402139,-0.000777256,0.00401775,0.999992
154,155,0.0032665,-1.12673e-05,0.00102766,0.999999,-0.00104753,-0.00110239,0.0010445,0.999996,-0.00274332,0.00110526,0.00274217,0.999996
155,156,0.0026007,-0.00331454,-0.00215705,1,-0.000481385,-0.000544643,0.000481629,1,0.000448511,0.000544427,-0.000448773,1
156,157,0.0201833,0.00913685,-0.0036775,0.999892,0.00646283,-0.0131866,-0.0065643,0.999949,-0.00766607,0.0131364,0.00775181,0.999884
157,158,0.0132878,-0.0226766,0.00646245,0.999974,0.00567435,-0.00441868,-0.00562747,0.999929,0.0105499,0.00447823,-0.0105248,0.999935
158,159,-0.00820768,0.000180644,0.00443801,0.999951,-0.00378483,0.0091642,0.00379028,0.999993,-0.000577487,-0.00916195,0.000612193,0.999958
159,160,0.00458744,-0.00602372,0.00117963,0.999973,-0.00705592,-0.00196315,0.00706081,0.999972,0.00249351,0.0019455,-0.00250731,0.999995
160,161,0.0136962,-0.00182692,0.00313734,0.999981,0.000313003,-0.00615096,-0.000318847,0.999999,-0.000949259,0.00615066,0.000951202,0.999981
161,162,0.00717244,0.0170772,0.00074192,0.999975,0.00612984,-0.00366328,-0.00616499,0.999934,-0.00966071,0.00360382,0.00968304,0.999947
162,163,0.0135358,-0.00558481,-0.00205087,0.999952,0.00552004,-0.00812855,-0.00549889,0.999981,0.00262273,0.00814288,-0.00257791,0.999964
163,164,-0.00227284,-0.0102,0.0027385,0.999993,9.14513e-05,0.00361546,-0.000115831,0.999977,0.00674365,-0.00361476,-0.00674402,0.999971
164,165,0.0136043,0.00848227,-0.0076187,0.999978,-0.0024995,-0.00617135,0.00248276,0.999993,-0.00271946,0.00617811,0.00270408,0.999977
165,166,0.0128421,-0.00162794,0.00444961,0.999972,0.00409684,-0.006256,-0.00408874,0.999991,0.00130722,0.0062613,-0.0012816,0.99998
166,167,-0.00497138,0.00237994,0.000712831,0.999993,0.00121347,0.00341132,-0.00120666,0.999997,-0.00199784,-0.00341374,0.00199371,0.999992
167,168,-0.0120784,-0.00494281,-0.0068737,0.999996,0.00237068,0.00145506,-0.00237288,0.999996,0.00151384,-0.00145147,-0.00151729,0.999998
168,169,0.0129813,-0.00663175,0.00685643,0.999966,0.00150589,-0.00807414,-0.00149085,0.999997,0.00186778,0.00807693,-0.00185568,0.999966
169,170,0.00680909,-0.00666332,-0.00930922,0.999999,0.00115194,-0.000420088,-0.00115152,0.999999,0.00101016,0.000421251,-0.00100967,0.999999
170,171,0.0110808,0.00117428,-0.00848339,0.999977,-0.00164898,-0.00663661,0.00163306,0.999996,-0.00240443,0.00664054,0.00239353,0.999975
171,172,0.0193054,-0.00644918,0.000772481,0.999932,-0.000173915,-0.0116584,0.000187587,0.999999,0.00117167,0.0116582,-0.00117378,0.999931
172,173,-0.000790829,0.00124968,0.00512895,0.999988,0.00441956,0.00192327,-0.00441778,0.99999,-0.000925799,-0.00192734,0.000917292,0.999998
173,174,0.00814488,0.00529749,0.00241144,0.999993,0.00327161,-0.001714,-0.00327453,0.999993,-0.00170678,0.00170841,0.00171238,0.999997
174,175,0.00585072,-0.00762651,-0.00469962,0.999997,0.000121734,-0.00245108,-0.000112635,0.999993,0.00371219,0.00245152,-0.0037119,0.99999
175,176,0.0119166,-0.00322339,0.00356656,0.999993,0.00131587,-0.00337395,-0.00131015,0.999998,0.00169616,0.00337618,-0.00169173,0.999993
176,177,-0.00111059,-0.00191914,0.00253831,0.999972,0.00407233,0.00622702,-0.00407887,0.999991,0.00103877,-0.00622273,-0.00106414,0.99998
177,178,-0.00703816,-0.0102677,-0.0104232,0.999979,0.00111631,0.00636546,-0.00113557,0.999995,0.00302289,-0.00636205,-0.00303006,0.999975
178,179,0.00725274,0.0135391,-0.000765862,0.999988,-0.00258093,-0.00425817,0.0025524,0.999974,-0.00669264,0.00427533,0.00668169,0.999969
179,180,0.0178782,-0.00585771,0.00385504,0.999971,0.00297964,-0.00704548,-0.00295392,0.999989,0.003658,0.0070563,-0.00363708,0.999968
