frame1, frame2, tx, ty, tz, r11, r12, r13, r21, r22, r23, r31, r32, r33
47,48,-0.000533101,-0.00164582,0.00139905,0.999972,-0.0060128,0.00442231,0.00595605,0.999901,0.0127362,-0.00449845,-0.0127095,0.999909
48,49,0.00425794,-0.00565098,0.00280564,0.999895,-0.0106103,0.00988992,0.0104682,0.999843,0.0143106,-0.0100402,-0.0142055,0.999849
49,50,-0.00224554,-0.00493996,0.00224793,0.999704,-0.0165624,0.017808,0.0164829,0.999854,0.00460639,-0.0178817,-0.0043115,0.999831
50,51,-0.00218939,-0.000751231,0.00214562,0.999735,-0.0143482,0.0179883,0.0143228,0.999896,0.00154144,-0.0180085,-0.0012834,0.999837
51,52,-0.0028833,-0.00902028,0.00174681,0.999783,-0.0126829,0.0165071,0.01269,0.999919,-0.000323628,-0.0165017,0.000533033,0.999864
52,53,-0.003932,0.0035212,0.000115652,0.999906,-0.00380737,0.0131809,0.0039414,0.999941,-0.0101578,-0.0131415,0.0102088,0.999862
53,54,-0.00136807,-0.000466496,0.00223038,0.999886,-0.000402106,0.0151075,0.000471061,0.999989,-0.00456099,-0.0151055,0.00456759,0.999875
54,55,-0.00733093,6.02152e-05,0.00189444,0.999858,0.00320502,0.0165684,-0.00310938,0.999978,-0.00579444,-0.0165866,0.0057421,0.999846
55,56,-0.00451788,0.00137042,0.000619122,0.999929,-0.00105448,0.0118354,0.00110285,0.999991,-0.00408147,-0.011831,0.00409424,0.999922
56,57,-0.00214128,-0.0002033,0.00237903,0.999875,-0.00771793,0.0137766,0.00779024,0.999956,-0.00520287,-0.0137358,0.00530955,0.999892
57,58,-0.00184244,0.000641151,-0.000927907,0.999767,-0.0102773,0.0189652,0.0103789,0.999932,-0.00526528,-0.0189098,0.00546089,0.999806
58,59,-0.000937844,-0.00125186,0.000472053,0.999679,-0.0145356,0.020751,0.0146287,0.999884,-0.00434387,-0.0206854,0.00464604,0.999775
59,60,-0.00628459,-0.00113226,-0.0011209,0.999815,-0.0121055,0.0149322,0.0121486,0.999922,-0.00280147,-0.0148972,0.00298236,0.999885
60,61,-0.00143196,-0.00398772,0.00168205,0.999977,-0.00646945,0.00185798,0.00647211,0.999978,-0.00142729,-0.0018487,0.00143928,0.999997
61,62,-0.0039525,-0.0020731,-0.00208022,0.999992,-0.00323533,-0.00251701,0.00322631,0.999988,-0.00357887,0.00252856,0.00357072,0.99999
62,63,-0.00672299,0.000911175,-0.00165122,0.999988,-0.00320322,-0.00366433,0.00319189,0.99999,-0.00309204,0.0036742,0.00308031,0.999989
63,64,-0.00158359,-0.00201231,0.000231171,0.999939,-4.21133e-05,-0.0110777,6.9114e-05,0.999997,0.00243704,0.0110775,-0.00243765,0.999936
64,65,-0.00303821,-0.000354106,0.000732223,0.999918,0.00405415,-0.0121627,-0.00404583,0.999992,0.000708053,0.0121654,-0.000658787,0.999926
65,66,-0.00548589,0.0034318,-0.0028901,0.99997,-0.00518496,-0.00577163,0.00520384,0.999981,0.00325978,0.00575462,-0.00328972,0.999978
66,67,-0.000964516,-0.00313679,0.00505858,0.999906,-0.0048663,-0.0128343,0.00500045,0.999933,0.0104417,0.0127826,-0.0105049,0.999863
67,68,0.00227964,0.000567099,0.00498562,0.999929,0.00358147,-0.0113714,-0.00351748,0.999978,0.00564172,0.0113913,-0.00560132,0.999919
68,69,-0.00289682,-0.000434168,0.00228683,0.999941,0.00879512,-0.00634993,-0.00875201,0.999939,0.00678442,0.00640921,-0.00672845,0.999957
69,70,-0.00218546,-0.00362503,0.00154322,0.999762,0.0169693,-0.0137274,-0.0168521,0.999821,0.008607,0.013871,-0.00837362,0.999869
70,71,-0.00287997,-0.00248674,-0.000175393,0.999571,0.0194043,-0.0219313,-0.0192669,0.999793,0.00646267,0.0220521,-0.00603735,0.999739
71,72,0.000337641,-0.00225515,0.00031221,0.999191,0.0261298,-0.0305768,-0.0259164,0.999637,0.00735544,0.0307579,-0.00655705,0.999505
72,73,-0.00372171,-0.00300047,0.000206365,0.999272,0.0270533,-0.0268876,-0.0268917,0.999618,0.00635159,0.0270491,-0.00562391,0.999618
73,74,-0.00188198,-0.000822776,0.000236564,0.999101,0.0309762,-0.0289268,-0.0308234,0.999509,0.00571332,0.0290896,-0.00481656,0.999565
74,75,-0.00306066,-0.00380596,0.000621792,0.9989,0.0355215,-0.0305996,-0.0352827,0.999343,0.00831106,0.0308747,-0.00722228,0.999497
75,76,-0.00894567,-0.00377222,9.97818e-05,0.999017,0.0323364,-0.0303203,-0.0321276,0.999457,0.00734762,0.0305415,-0.00636628,0.999513
76,77,-0.00106765,-0.00314167,0.00259054,0.998911,0.0289016,-0.0366136,-0.0286926,0.999569,0.00622219,0.0367777,-0.00516487,0.99931
77,78,-0.00550711,-0.00219513,0.000849001,0.999324,0.0220227,-0.0294328,-0.0219074,0.999751,0.00423095,0.0295186,-0.0035833,0.999558
78,79,-0.00483894,-0.00443846,0.00187191,0.999285,0.0191926,-0.0325734,-0.0190034,0.999801,0.0061061,0.0326841,-0.00548273,0.999451
79,80,-0.00561855,-0.00119849,0.00080794,0.999003,0.0209786,-0.0393964,-0.0207719,0.999768,0.0056501,0.0395058,-0.00482613,0.999208
80,81,-0.00492083,-0.00538679,0.00785877,0.998356,0.0254812,-0.0513355,-0.0250709,0.999649,0.00862021,0.0515371,-0.00731902,0.998644
81,82,-0.00287667,-0.00529285,0.00178963,0.997538,0.0343515,-0.0611458,-0.034185,0.999408,0.00376825,0.061239,-0.00166871,0.998122
82,83,-0.00158867,-0.00598644,0.00618588,0.997948,0.0303634,-0.056364,-0.0302194,0.999537,0.00340622,0.0564414,-0.00169594,0.998404
83,84,-0.00423863,8.52457e-05,0.00192166,0.998344,0.0253119,-0.0516604,-0.0254341,0.999675,-0.0017077,0.0516004,0.0030188,0.998663
84,85,-0.0010298,-0.000592246,0.00457551,0.998354,0.0240189,-0.0520848,-0.023752,0.999701,0.0057374,0.0522071,-0.00449083,0.998626
85,86,-0.00512254,-0.00984409,0.0136665,0.998615,0.0209694,-0.0482595,-0.0206162,0.999757,0.00780472,0.0484114,-0.00679899,0.998804
86,87,0.00254927,-0.00542272,0.00910561,0.998008,0.0298454,-0.0555866,-0.0301686,0.999532,-0.00498525,0.0554118,0.00665229,0.998441
87,88,-0.00495081,-0.00413856,0.00677062,0.998213,0.0354609,-0.0481008,-0.0358824,0.999325,-0.00792816,0.0477872,0.00963996,0.998811
88,89,-0.00622958,-0.00555413,0.00938128,0.998538,0.0267005,-0.0470089,-0.0271524,0.999591,-0.00900027,0.0467493,0.0102635,0.998854
89,90,-0.00292502,-0.00158747,0.00995034,0.99849,0.0267768,-0.047957,-0.0275193,0.99951,-0.0148895,0.0475348,0.0161868,0.998738
90,91,-0.00208137,-0.00334506,0.00913223,0.99869,0.02876,-0.0423141,-0.0294244,0.999452,-0.0151655,0.0418547,0.0163907,0.998989
91,92,-0.00763274,0.00162144,0.00389091,0.998928,0.0288645,-0.0362001,-0.0294588,0.999438,-0.015993,0.0357182,0.0170422,0.999217
92,93,-0.00691264,-0.00189176,0.00852149,0.998818,0.0310953,-0.0373716,-0.0313414,0.999491,-0.0060162,0.0371655,0.00718036,0.999283
93,94,-0.00527469,-0.00371809,0.00932904,0.998722,0.033283,-0.0380261,-0.0335652,0.999413,-0.00680685,0.0377773,0.00807451,0.999254
94,95,-0.00724472,0.00162084,0.00734088,0.999062,0.0306056,-0.0306414,-0.0308177,0.999504,-0.00647406,0.030428,0.00741228,0.999509
95,96,-0.0093669,-0.00547616,0.0089715,0.999466,0.0203987,-0.0255331,-0.0202932,0.999784,0.00438309,0.025617,-0.0038626,0.999664
96,97,-0.00921535,-0.00419451,0.00789463,0.999169,0.0281434,-0.0294895,-0.0282346,0.999598,-0.00268016,0.0294022,0.00351056,0.999561
97,98,-0.0134075,0.000480593,0.00602067,0.999188,0.0321759,-0.0242645,-0.0321738,0.999482,0.00047826,0.0242674,0.00030281,0.999705
98,99,-0.0116377,-0.00839437,0.0121557,0.999353,0.0235706,-0.0271586,-0.0234036,0.999705,0.00645087,0.0273026,-0.00581109,0.99961
99,100,-0.0124534,-0.00148585,0.00705653,0.999461,0.0189157,-0.0268413,-0.0189879,0.999817,-0.00243536,0.0267903,0.00294371,0.999637
100,101,-0.0132357,-0.00248528,0.00601865,0.9995,0.0202974,-0.0242378,-0.0202721,0.999794,0.0012868,0.024259,-0.000794805,0.999705
101,102,-0.0164308,-0.00264142,0.00674354,0.999597,0.0187609,-0.021303,-0.0186684,0.999815,0.0045301,0.021384,-0.00413058,0.999763
102,103,-0.0173956,-0.0027819,0.00683541,0.999706,0.0124875,-0.0207795,-0.0123844,0.99991,0.00508637,0.0208411,-0.00482753,0.999771
103,104,-0.0229504,0.00465754,0.00157663,0.999667,0.0145407,-0.0213271,-0.0144126,0.999877,0.00614489,0.0214139,-0.00583546,0.999754
104,105,-0.0194803,-0.00251041,0.00804916,0.999626,0.00647447,-0.0265678,-0.00590658,0.999754,0.0213983,0.0266998,-0.0212334,0.999418
105,106,-0.0151419,-0.00671248,0.0105998,0.999704,-9.77086e-06,-0.0243299,0.000437778,0.999845,0.0175865,0.024326,-0.017592,0.999549
106,107,-0.0153785,-0.0113428,0.00906695,0.999842,-0.00365358,-0.0173691,0.00373953,0.999981,0.00491859,0.0173508,-0.00498277,0.999837
107,108,-0.0127073,-0.00561092,0.00670684,0.999938,-0.00588289,-0.00944551,0.00578886,0.999934,-0.00995122,0.00950343,0.00989593,0.999906
108,109,-0.0202663,-0.00144901,0.00456245,0.999993,-0.00268881,0.00246897,0.00272375,0.999895,-0.0142613,-0.00243036,0.0142679,0.999895
109,110,-0.0244857,-0.00211535,0.00483187,0.99999,-0.00265477,0.00351869,0.00268942,0.999948,-0.00988089,-0.00349227,0.00989025,0.999945
110,111,-0.0232433,-0.00287904,0.00451684,0.999994,-0.00334417,0.00129265,0.00335404,0.999965,-0.00771125,-0.00126682,0.00771554,0.999969
111,112,-0.0262922,-0.00505876,0.00575453,0.999961,-0.00874403,-0.00103586,0.00873881,0.99995,-0.00494264,0.00107902,0.0049334,0.999987
112,113,-0.017491,-0.00192941,0.00751036,0.999913,-0.00984703,-0.00875972,0.00976654,0.99991,-0.0091843,0.00884937,0.00909795,0.999919
113,114,-0.0206968,-0.00266425,0.0069636,0.999971,-0.00755283,-0.00131118,0.00754665,0.999961,-0.00465648,0.0013463,0.00464645,0.999988
114,115,-0.0235672,-0.00754188,0.0070418,0.999946,-0.0101999,-0.00199647,0.0101916,0.99994,-0.0041113,0.00203828,0.00409073,0.99999
115,116,-0.0200278,-0.00522008,0.00434975,0.999904,-0.0115649,-0.00765605,0.0114813,0.999875,-0.0108826,0.00778094,0.0107937,0.999911
116,117,-0.0184356,-0.0014436,0.00306705,0.999922,-0.00443797,-0.0116755,0.00428454,0.999905,-0.0131343,0.0117326,0.0130832,0.999846
117,118,-0.0164515,0.00247834,0.0031386,0.999907,-0.002271,-0.0134635,0.00212702,0.999941,-0.0106986,0.013487,0.0106689,0.999852
118,119,-0.0187355,-0.00391795,0.00410075,0.999936,-0.00765709,-0.00836868,0.0076636,0.99997,0.000746153,0.00836272,-0.000810239,0.999965
119,120,-0.0153477,-0.00886729,0.00284295,0.999941,-0.00343754,-0.010275,0.0034046,0.999989,-0.00322108,0.0102859,0.0031859,0.999942
120,121,-0.0133567,-0.000112238,0.00192857,0.999994,-0.000313813,-0.00343039,0.00027134,0.999923,-0.0123749,0.00343402,0.0123739,0.999918
121,122,-0.0164091,0.00397044,0.00276399,0.999987,-0.0036191,0.00362906,0.00365045,0.999956,-0.00866892,-0.00359752,0.00868206,0.999956
122,123,-0.0156731,-0.00211827,0.00316119,0.999944,-0.00818313,0.00666131,0.00818578,0.999966,-0.000370734,-0.00665805,0.000425242,0.999978
123,124,-0.0180711,-0.00126951,0.00276301,0.999939,-0.00397838,0.0103511,0.00398938,0.999991,-0.00104244,-0.0103468,0.00108367,0.999946
124,125,-0.0140023,0.00472517,0.00330763,0.999943,-0.0026952,0.0103466,0.00268256,0.999996,0.00123531,-0.0103499,-0.00120748,0.999946
125,126,-0.0244727,-0.00698081,0.00354207,0.999774,-0.00924526,0.0191558,0.00901367,0.999886,0.0121411,-0.0192659,-0.0119657,0.999743
126,127,-0.0228579,-0.00763012,0.00343376,0.999941,-0.00339525,0.0102757,0.00333533,0.999977,0.00584261,-0.0102953,-0.00580799,0.99993
127,128,-0.0168405,0.00326205,0.00315378,0.999975,0.000116026,0.00704238,-9.95692e-05,0.999997,-0.00233707,-0.00704263,0.00233631,0.999972
128,129,-0.0234763,-0.00465243,0.00284996,0.999933,-0.00203228,0.0113946,0.00197639,0.999986,0.00491393,-0.0114044,-0.00489108,0.999923
129,130,-0.0179317,0.00242831,0.00329967,0.999954,-0.00813262,0.00506892,0.00813483,0.999967,-0.000415522,-0.00506537,0.000456738,0.999987
130,131,-0.0209581,0.000760194,0.00281001,0.99984,-0.0162519,0.00747636,0.0162021,0.999847,0.00666735,-0.00758357,-0.00654515,0.99995
131,132,-0.0190836,0.000689246,0.00328457,0.999784,-0.0203789,0.00398363,0.0203377,0.999742,0.010118,-0.0041888,-0.0100348,0.999941
132,133,-0.0164946,-0.00141334,0.00348585,0.999718,-0.0227436,0.00678872,0.0226348,0.999621,0.0156903,-0.007143,-0.0155322,0.999854
133,134,-0.0207567,-0.0112432,0.00276351,0.999755,-0.0191446,0.0110899,0.0189644,0.99969,0.0161291,-0.0113953,-0.0159149,0.999808
134,135,-0.016223,-0.000439154,0.00197635,0.999828,-0.0161503,0.00917165,0.016134,0.999868,0.00184989,-0.00920031,-0.00170159,0.999956
135,136,-0.0145098,-0.00218351,0.00171312,0.999795,-0.0128456,0.0156255,0.0127811,0.999909,0.00422116,-0.0156783,-0.00402059,0.999869
136,137,-0.019681,-0.000983388,0.0020481,0.999609,-0.0125675,0.0249725,0.0125362,0.99992,0.00141142,-0.0249882,-0.00109781,0.999687
137,138,-0.0212652,0.000439297,0.00207168,0.999556,-0.0149007,0.0257949,0.014882,0.999889,0.00092003,-0.0258057,-0.000535743,0.999667
138,139,-0.0199117,-0.00104105,0.00256384,0.999601,-0.0153824,0.023676,0.0153795,0.999882,0.000305161,-0.0236779,5.9086e-05,0.99972
139,140,-0.0216299,0.00538958,0.00143918,0.999483,-0.0194969,0.0255767,0.019562,0.999806,-0.00229702,-0.0255269,0.00279617,0.99967
140,141,-0.0180692,-0.00276549,0.004166,0.999189,-0.0324884,0.0237856,0.0323503,0.999458,0.0061699,-0.0239731,-0.00539543,0.999698
141,142,-0.0162011,-0.00435118,0.00466852,0.99917,-0.0310368,0.0263785,0.0310505,0.999518,-0.000109378,-0.0263624,0.000928353,0.999652
142,143,-0.0213289,0.00380157,0.00323708,0.99937,-0.0208101,0.0287638,0.0210439,0.999748,-0.00784996,-0.0285932,0.00845031,0.999555
143,144,-0.0269484,0.000467482,0.00524174,0.999396,-0.0243112,0.0248203,0.0242779,0.999704,0.00164048,-0.0248529,-0.00103691,0.999691
144,145,-0.0261713,-0.00115137,0.00619818,0.999551,-0.0274749,0.011962,0.0274704,0.999622,0.000542441,-0.0119724,-0.000213596,0.999928
145,146,-0.0197533,0.000849476,0.00402544,0.999836,-0.0180747,-0.000852464,0.0180732,0.999835,-0.00172864,0.000883568,0.00171295,0.999998
146,147,-0.0155256,0.00389303,0.00264026,0.999924,-0.0119283,-0.00314721,0.0119314,0.999928,0.000940237,0.00313577,-0.000977716,0.999995
147,148,-0.0117502,-0.00485291,0.00310471,0.999938,-0.011069,0.00100355,0.0110592,0.999896,0.00929144,-0.00110629,-0.00927977,0.999956
148,149,-0.00808652,-0.00514031,0.000875262,0.999911,-0.00721225,0.0112544,0.00716803,0.999966,0.00396428,-0.0112826,-0.00388325,0.999929
149,150,-0.0132223,-0.00636733,0.00111145,0.999486,-0.00889086,0.0307903,0.00896738,0.999957,-0.00234775,-0.0307681,0.00262265,0.999523
150,151,-0.0189447,0.00528935,-0.00242172,0.999284,-0.00988963,0.036525,0.010208,0.999911,-0.00853968,-0.0364373,0.00890641,0.999296
151,152,-0.0196901,-0.00450224,0.00261405,0.999211,-0.0182631,0.0352729,0.0180131,0.99981,0.00739505,-0.0354013,-0.00675384,0.99935
152,153,-0.0179995,-0.00902843,0.0020189,0.999282,-0.0211688,0.0314375,0.021155,0.999776,0.000772009,-0.0314468,-0.000106393,0.999505
153,154,-0.0185699,-0.00232557,0.00121839,0.999385,-0.0193048,0.0292886,0.0194565,0.999799,-0.00490212,-0.0291881,0.00546896,0.999559
154,155,-0.0214844,-0.00432544,0.0015388,0.999486,-0.0176196,0.0267708,0.017811,0.999817,-0.00692583,-0.0266439,0.00739909,0.999618
155,156,-0.0216274,0.00562709,0.00167392,0.999745,-0.0107783,0.0198359,0.0109177,0.999916,-0.00693584,-0.0197595,0.00715064,0.999779
156,157,-0.0192519,-0.0107314,0.00320789,0.99976,-0.0168978,0.0139391,0.0168262,0.999845,0.00523358,-0.0140254,-0.00499778,0.999889
157,158,-0.0198061,0.00362598,0.000544609,0.999739,-0.0187446,0.0130336,0.0188859,0.999763,-0.0108034,-0.012828,0.0110467,0.999857
158,159,-0.0194621,0.0194452,0.000953502,0.999713,-0.0213846,0.0108293,0.0213519,0.999767,0.00312967,-0.0108937,-0.00289754,0.999936
159,160,-0.0108394,0.00475021,0.00736074,0.999777,-0.0193279,0.00852429,0.0190134,0.999187,0.0355557,-0.00920458,-0.0353857,0.999331
160,161,-0.0115309,0.0033359,0.00758141,0.999704,-0.0151378,0.0190589,0.0142735,0.998899,0.0446964,-0.0197145,-0.0444111,0.998819
161,162,-0.00878914,-0.0170524,0.011713,0.999641,-0.0141511,0.0227634,0.0128353,0.998295,0.0569469,-0.0235304,-0.0566343,0.998118
162,163,-0.016526,-0.0127435,0.0112304,0.999241,-0.0110187,0.0373679,0.00990999,0.999509,0.029726,-0.0376771,-0.0293331,0.998859
163,164,-0.027265,0.00736303,0.00687502,0.999256,-0.00933342,0.0374343,0.00871894,0.999825,0.0165447,-0.0375821,-0.016206,0.999162
164,165,-0.0221491,-0.00298711,0.00860845,0.999527,-0.0201597,0.0232123,0.0194181,0.999307,0.031746,-0.0238363,-0.0312803,0.999226
165,166,-0.0178839,-0.0012921,0.00900893,0.99966,-0.0207285,0.0158312,0.020301,0.999437,0.026704,-0.0163758,-0.0263736,0.999518
166,167,-0.0213972,0.00778231,0.00880072,0.999781,-0.0179307,0.0108074,0.0176328,0.999478,0.0270581,-0.011287,-0.0268617,0.999575
167,168,-0.0220481,-0.00100033,0.0106333,0.999693,-0.0246176,0.00263674,0.0245034,0.999015,0.0369828,-0.00354457,-0.0369069,0.999312
168,169,-0.0126397,0.00151955,0.0105049,0.999789,-0.0178049,-0.0102215,0.0181191,0.999339,0.0315173,0.0096536,-0.0316959,0.999451
169,170,-0.00677887,0.00360593,0.00785508,0.999946,-0.00298479,-0.00994187,0.00327969,0.999551,0.0297786,0.00984852,-0.0298096,0.999507
170,171,-0.0058544,0.0034787,0.00716667,0.999994,0.00192202,-0.00290637,-0.00183407,0.999549,0.0299649,0.00296265,-0.0299594,0.999547
171,172,-0.00322757,0.00348573,0.00619814,0.999971,0.00433945,0.00621849,-0.00450267,0.999639,0.0264784,-0.00610134,-0.0265056,0.99963
172,173,-0.00880853,0.00767319,0.00397127,0.999811,0.00207271,0.0193093,-0.00264593,0.999555,0.0297083,-0.0192391,-0.0297538,0.999372
173,174,-0.0100956,-0.00237378,0.00775756,0.999743,0.000442466,0.0226866,-0.0012149,0.99942,0.0340455,-0.0226584,-0.0340643,0.999163
174,175,-0.0111873,-0.00213174,0.00465454,0.999674,-0.000343438,0.0255431,-0.000187298,0.999784,0.0207728,-0.0255447,-0.0207708,0.999458
175,176,-0.0176602,0.00899467,0.000986225,0.999627,0.000629858,0.0272888,-0.00111287,0.999843,0.0176887,-0.0272733,-0.0177124,0.999471
176,177,-0.020317,-0.000497793,0.00258755,0.999767,-0.00372435,0.0212845,0.00326229,0.999759,0.0217027,-0.0213602,-0.0216282,0.999538
177,178,-0.0155215,0.00269387,-0.00166474,0.999876,-0.00630565,0.0144637,0.00600415,0.999766,0.0207947,-0.0145914,-0.0207052,0.999679
178,179,-0.0107762,0.000576138,0.00135287,0.999883,-0.00389866,0.0147942,0.00359997,0.99979,0.020163,-0.0148697,-0.0201074,0.999687
