frame1, frame2, tx, ty, tz, r11, r12, r13, r21, r22, r23, r31, r32, r33
50,51,-0.000304693,0.00115849,-0.00125718,0.999999,-0.000814058,-0.000605783,0.000812982,0.999998,-0.00177556,0.000607227,0.00177506,0.999998
51,52,-0.000274512,-7.35579e-05,9.74124e-05,1,0.000221822,-0.000799261,-0.000219727,0.999997,0.00262005,0.000799839,-0.00261987,0.999996
52,53,0.00306695,-0.00354866,0.00225216,0.999985,0.00253505,-0.00485229,-0.00252214,0.999993,0.00266411,0.00485902,-0.00265184,0.999985
53,54,0.00383316,-0.00240152,0.0014729,0.999989,0.00250152,-0.00393557,-0.0025052,0.999996,-0.000930801,0.00393322,0.00094065,0.999992
54,55,-0.00268192,0.00304428,-0.00282238,0.999995,-0.00167452,0.00258913,0.00168346,0.999993,-0.00345341,-0.00258333,0.00345776,0.999991
55,56,-0.000594002,-0.00145402,0.000131971,1,0.000145192,-0.000465673,-0.000143536,0.999994,0.0035532,0.000466186,-0.00355313,0.999994
56,57,0.00368099,-0.00410497,0.00359115,0.999992,0.00162639,-0.00374709,-0.00161862,0.999997,0.00207576,0.00375046,-0.00206968,0.999991
57,58,5.91872e-05,-0.00177793,0.000110499,0.999996,0.00285009,0.000216655,-0.00284923,0.999988,-0.00388757,-0.000227732,0.00388693,0.999992
58,59,-0.00162674,0.00197334,-0.00159085,1,-0.000214203,0.000633935,0.00021677,0.999992,-0.00405165,-0.000633062,0.00405179,0.999992
59,60,0.000605422,-0.000266902,-0.00117815,0.999992,-0.00176382,-0.0035586,0.00177117,0.999996,0.002064,0.00355494,-0.00207029,0.999992
60,61,0.00924104,-0.00529388,0.00540192,0.999964,0.00227327,-0.00819839,-0.00223745,0.999988,0.00437568,0.00820824,-0.00435718,0.999957
61,62,-0.00375047,-0.00074402,0.00149331,0.999992,0.00121427,0.00385339,-0.00118767,0.999975,-0.00689913,-0.00386167,0.0068945,0.999969
62,63,-0.00598092,0.00480082,-0.00610639,0.999978,-0.00669681,2.33957e-05,0.00669684,0.999962,-0.00565695,1.44887e-05,0.00565698,0.999984
63,64,0.00614911,0.00296618,-0.000623571,0.999964,-0.00405092,-0.00750624,0.00407014,0.999988,0.00254667,0.00749583,-0.00257713,0.999969
64,65,0.00630928,-0.00830832,0.00474302,0.999989,0.000500709,-0.00457222,-0.000464325,0.999968,0.00795516,0.00457606,-0.00795295,0.999958
65,66,-0.00328141,0.00195635,0.00110198,0.999999,-0.00108485,-0.00080086,0.00108033,0.999984,-0.00562799,0.000806952,0.00562712,0.999984
66,67,0.00349146,0.00919197,-0.00431549,0.999963,0.000233507,-0.00857573,-0.000277648,0.999987,-0.00514636,0.00857441,0.00514855,0.99995
67,68,0.00903188,-0.00324069,0.00102567,0.99996,0.00589936,-0.00668697,-0.00583309,0.999934,0.00988791,0.00674486,-0.00984851,0.999929
68,69,0.00166803,-0.00605907,0.0028803,0.999999,-0.000974394,-0.000452279,0.000977449,0.999976,0.00680507,0.000445638,-0.00680551,0.999977
69,70,0.00816024,0.00527988,-0.00113795,0.999952,0.000465397,-0.00981897,-0.000486131,0.999998,-0.00210941,0.00981797,0.00211408,0.99995
70,71,0.0107186,-0.00120352,0.00141875,0.999979,0.00453415,-0.00465125,-0.00450701,0.999973,0.00582861,0.00467755,-0.00580752,0.999972
71,72,0.00125065,-0.00549,0.00390436,0.999991,-0.00388958,0.00138613,0.00388079,0.999973,0.00628845,-0.00141055,-0.00628301,0.999979
72,73,0.00905519,0.000110208,0.00234655,0.999964,-0.00284724,-0.00803334,0.00284477,0.999996,-0.000318232,0.00803422,0.000295367,0.999968
73,74,0.0102743,-8.31519e-05,0.00207833,0.999974,0.00495326,-0.00528269,-0.00495081,0.999988,0.000475641,0.00528498,-0.000449475,0.999986
74,75,0.00415206,-0.0024418,0.00186579,1,0.000378522,8.6007e-05,-0.000378723,0.999997,0.00233989,-8.5121e-05,-0.00233992,0.999997
75,76,0.00847581,-0.000446568,0.0019429,0.999983,-0.00155111,-0.00567523,0.00156207,0.999997,0.00192774,0.00567223,-0.00193657,0.999982
76,77,0.0133727,-0.0032011,0.00613937,0.999984,0.00144695,-0.0054792,-0.00143284,0.999996,0.00257819,0.00548291,-0.0025703,0.999982
77,78,0.00601947,-0.0018634,0.00291623,1,0.000379434,-0.000263312,-0.000379571,1,-0.000521429,0.000263114,0.000521529,1
78,79,0.00769025,-0.000837605,0.000579607,0.999989,-0.000702824,-0.00459637,0.000701227,1,-0.000349177,0.00459661,0.00034595,0.999989
79,80,0.0112237,0.00106161,0.00300682,0.999996,0.000794856,-0.00281108,-0.000799344,0.999998,-0.0015958,0.0028098,0.00159804,0.999995
80,81,0.00661896,-0.001229,0.0022664,0.999997,-0.00184115,0.00168938,0.00183948,0.999998,0.000988945,-0.0016912,-0.000985835,0.999998
81,82,0.0120818,-0.00126027,0.00201787,0.999982,0.000529884,-0.00596731,-0.000521543,0.999999,0.00139926,0.00596805,-0.00139613,0.999981
82,83,0.0103802,0.000224587,0.00111496,0.999979,0.0060859,-0.00214208,-0.00608655,0.999981,-0.000297913,0.00214023,0.000310944,0.999998
83,84,0.00599304,-0.000771498,-0.000208723,0.999997,0.00178154,0.00158234,-0.00178404,0.999997,0.00158004,-0.00157952,-0.00158286,0.999997
84,85,0.0102886,0.00077472,-0.000505664,0.99999,0.00148703,-0.00432994,-0.00147746,0.999996,0.00221219,0.00433321,-0.00220577,0.999988
85,86,0.0116216,-0.00267364,0.00440129,0.999985,0.0047038,-0.002779,-0.00469675,0.999986,0.0025407,0.00279091,-0.00252761,0.999993
86,87,0.00505765,0.00104929,-0.000747797,0.999999,-5.85022e-05,0.00166639,6.11307e-05,0.999999,-0.00157738,-0.00166629,0.00157748,0.999997
87,88,0.00721192,-0.000976467,-0.000580678,0.999983,-0.00346544,-0.00469248,0.00348097,0.999988,0.00330623,0.00468097,-0.00332251,0.999984
88,89,0.0115985,0.000615132,0.00347377,0.999977,0.000979732,-0.0067186,-0.000977331,0.999999,0.000360569,0.00671895,-0.000353994,0.999977
89,90,0.00736128,0.000347592,0.00307406,0.999986,0.00375075,0.00375551,-0.00373906,0.999988,-0.00311539,-0.00376715,0.00310131,0.999988
90,91,-0.0021922,0.00161909,-0.00546601,0.999969,-0.00626926,0.00486254,0.00628308,0.999976,-0.00283265,-0.00484467,0.00286311,0.999984
91,92,0.0166026,0.00192673,-0.00276374,0.999871,-0.0016084,-0.0159521,0.00165967,0.999993,0.0032014,0.0159468,-0.00322746,0.999868
92,93,0.0143267,0.000627055,0.00853584,0.999936,0.0095207,-0.00603379,-0.00951176,0.999954,0.00150923,0.00604788,-0.00145174,0.999981
93,94,-0.00433188,0.00225945,0.000809737,0.999905,0.0023949,0.0135835,-0.00228354,0.999964,-0.00820749,-0.0136026,0.00817569,0.999874
94,95,0.000257364,0.0125758,-0.00939787,0.99998,-0.00635871,0.00042564,0.00636179,0.99995,-0.0076788,-0.000376792,0.00768135,0.99997
95,96,0.0124428,-0.00522572,0.00262034,0.999984,0.0014028,-0.0054636,-0.0013377,0.999928,0.0118997,0.0054799,-0.0118922,0.999914
96,97,0.000658398,-0.00570237,0.00641374,0.999927,-0.00407835,0.01141,0.00406642,0.999991,0.00106878,-0.0114142,-0.00102231,0.999934
97,98,-0.000323872,0.0104271,-0.0079827,0.999967,-0.00778965,0.00211872,0.00780861,0.999928,-0.00909552,-0.00204772,0.00911177,0.999956
98,99,0.00871385,-0.00265347,4.33739e-05,0.999988,-0.000233208,-0.0049724,0.000255515,0.99999,0.00448611,0.0049713,-0.00448732,0.999978
99,100,0.00546867,0.00164278,-1.64158e-06,0.999997,3.44072e-05,0.00224779,-2.14943e-05,0.999984,-0.00574448,-0.00224795,0.00574442,0.999981
100,101,-0.000803117,0.012299,-0.00859072,0.999967,-0.00551046,0.00593485,0.00556141,0.999948,-0.00860328,-0.00588713,0.008636,0.999945
101,102,0.00755468,-0.000586221,-0.00399547,0.999981,-0.00616735,-0.000739751,0.00617398,0.999937,0.00932132,0.000682217,-0.00932571,0.999956
102,103,0.0113116,-0.0077624,0.00643464,0.999988,-0.00474797,-0.00148222,0.0047555,0.999976,0.00512075,0.00145787,-0.00512774,0.999986
103,104,-0.00109825,0.00903463,-0.00887411,0.999958,-0.00455615,0.00798126,0.00463613,0.999939,-0.0100306,-0.00793507,0.0100672,0.999918
104,105,0.00513972,0.00251517,-0.00538908,0.999997,-0.00178096,-0.00145736,0.00178511,0.999994,0.00284886,0.00145228,-0.00285145,0.999995
105,106,0.0103839,-0.00530007,0.00229472,0.999991,0.00218773,-0.00359477,-0.00217492,0.999991,0.0035636,0.00360253,-0.00355575,0.999987
106,107,0.000730299,0.00249504,-0.00382898,0.999997,0.00124436,0.00208669,-0.00123255,0.999983,-0.00564991,-0.00209368,0.00564732,0.999982
107,108,0.00346047,0.0061918,-0.00371487,0.999999,0.00125745,-0.000810877,-0.00126099,0.99999,-0.00437692,0.000805365,0.00437794,0.99999
108,109,0.00341471,0.00520441,-0.00300652,0.99999,-0.00407644,0.00190741,0.00407218,0.999989,0.00223184,-0.00191649,-0.00222405,0.999996
109,110,0.00691279,-0.00779071,0.00379227,0.999987,-0.00473349,-0.00197712,0.00475287,0.99994,0.00991577,0.00193006,-0.00992504,0.999949
110,111,0.00486308,0.000566167,0.000735837,0.999994,-0.00137708,-0.00332364,0.0013672,0.999995,-0.00297248,0.00332771,0.00296791,0.99999
111,112,0.00478259,0.00213854,-0.00145474,0.999988,0.00213021,-0.0044469,-0.0021468,0.999991,-0.00372765,0.00443892,0.00373716,0.999983
112,113,0.0021938,0.00317716,-0.00161395,0.999993,-0.0037291,0.000104084,0.00372938,0.999989,-0.00284922,-9.34578e-05,0.00284958,0.999996
113,114,0.00415619,0.00846846,-0.00213927,0.999979,-0.00638406,-0.00103965,0.0063834,0.999979,-0.000639566,0.00104372,0.000632916,0.999999
114,115,0.00519391,-0.00231226,0.000875402,0.999995,-0.00136062,-0.00280636,0.00138279,0.999968,0.00791149,0.0027955,-0.00791533,0.999965
115,116,0.00894557,-0.00632626,0.00261082,0.999981,0.00126166,-0.00604218,-0.00125258,0.999998,0.0015053,0.00604407,-0.00149771,0.999981
116,117,0.00143519,0.0101808,-0.00515261,0.999993,0.00272051,0.00258208,-0.00268861,0.999921,-0.0122772,-0.00261527,0.0122702,0.999921
117,118,0.00277305,0.0113231,-0.00466554,0.999997,-0.00147906,0.00170102,0.00148224,0.999997,-0.00186825,-0.00169825,0.00187077,0.999997
118,119,0.00935479,-0.0117568,0.00526352,0.999977,-0.00684867,-0.000253362,0.00685153,0.99988,0.0138941,0.000158175,-0.0138956,0.999903
119,120,0.013698,0.0110644,-0.00555925,0.999977,-0.006719,0.00129404,0.00673184,0.999925,-0.010191,-0.00122547,0.0101994,0.999947
120,121,0.00381008,-0.00327648,-2.44626e-05,0.999998,0.000776968,0.00172749,-0.000788969,0.999975,0.00695684,-0.00172204,-0.00695819,0.999974
121,122,0.0061822,-0.000231213,0.000621259,0.999998,-0.000457546,-0.00196898,0.000456313,1,-0.000626329,0.00196927,0.00062543,0.999998
122,123,0.00391158,0.00578783,-0.00421997,0.999995,0.00237175,0.002299,-0.00236168,0.999988,-0.00437351,-0.00230935,0.00436806,0.999988
123,124,0.00401245,0.00104447,-0.00182739,0.999996,0.000231645,0.0029818,-0.000243619,0.999992,0.0040157,-0.00298085,-0.00401641,0.999987
124,125,0.00801501,-0.00843341,0.00326743,0.999986,-0.00310073,-0.0042953,0.00313434,0.999964,0.00784029,0.00427083,-0.00785365,0.99996
125,126,0.00913026,0.00057694,0.00212881,0.999974,0.00583433,-0.00424199,-0.00585553,0.99997,-0.00500385,0.00421267,0.00502856,0.999978
126,127,0.00192667,0.00573695,-0.00443362,0.999962,0.00857272,0.00184003,-0.00856106,0.999944,-0.00625311,-0.00189353,0.00623712,0.999979
127,128,0.00290391,0.00440497,-0.00332535,0.999998,0.00202183,-0.000135065,-0.00202153,0.999996,0.00218128,0.000139475,-0.002181,0.999998
128,129,0.00893678,-0.0045378,0.00561819,0.999996,-0.00285028,-0.000914103,0.00285773,0.999962,0.00825262,0.000890546,-0.0082552,0.999966
129,130,0.00794855,-0.00461192,0.00415762,0.999998,-0.00205715,-0.000665791,0.00205589,0.999996,-0.00189459,0.000669686,0.00189321,0.999998
130,131,0.00272808,0.00911959,-0.00523142,0.999974,0.00715267,0.000325381,-0.00714837,0.999906,-0.0117114,-0.000409119,0.0117088,0.999931
131,132,0.0038266,0.00629406,-0.00458144,0.999975,0.0071213,0.000227591,-0.00712139,0.999975,0.000377044,-0.0002249,-0.000378655,1
132,133,0.00810524,-0.000183869,0.00435201,0.999994,0.00114246,0.00340419,-0.00116601,0.999975,0.0069251,-0.0033962,-0.00692902,0.99997
133,134,0.00278963,0.000669806,0.000453655,0.999955,-0.00535045,0.00779481,0.00532351,0.99998,0.0034736,-0.00781324,-0.00343195,0.999964
134,135,0.00569171,0.00135135,-0.00091273,0.999987,-0.00485957,0.00137941,0.00485517,0.999983,0.00317479,-0.00139482,-0.00316806,0.999994
135,136,0.0140648,-0.00449778,0.00535483,0.999997,0.000675979,0.0021676,-0.000678103,0.999999,0.000979301,-0.00216694,-0.000980769,0.999997
136,137,0.00270301,0.00748776,-0.00505843,0.999996,-0.0014947,0.00252134,0.00151218,0.999975,-0.00694335,-0.0025109,0.00694713,0.999973
137,138,0.00521249,0.00198752,-0.00149546,0.999995,0.000352792,0.00322728,-0.000364623,0.999993,0.00366607,-0.00322596,-0.00366723,0.999988
138,139,0.00431942,-0.00643229,0.00490006,0.999952,-0.00694368,0.00694623,0.00690279,0.999959,0.00589384,-0.00698687,-0.0058456,0.999959
139,140,0.0060337,0.000999737,-0.00142077,0.999964,-0.00842808,-4.75071e-05,0.0084279,0.99996,-0.00306798,7.33625e-05,0.00306747,0.999995
140,141,0.00432597,0.0059286,-0.00187775,0.999996,-0.00109932,0.00265979,0.00111255,0.999987,-0.00497805,-0.00265428,0.00498099,0.999984
141,142,0.00363963,-0.00146973,-0.000261991,0.999992,-0.00152869,0.00378492,0.00152063,0.999997,0.00213231,-0.00378816,-0.00212654,0.999991
142,143,0.00529984,-0.000751883,0.000499475,0.999997,-0.00226524,-0.00106646,0.00226516,0.999997,-8.00837e-05,0.00106664,7.76677e-05,0.999999
143,144,0.00537958,0.0044196,-0.00313518,0.999994,0.00218623,0.00251915,-0.00217756,0.999992,-0.00344284,-0.00252666,0.00343734,0.999991
144,145,0.0025452,0.0012349,-0.00404291,0.999986,0.000131623,0.00526109,-0.000151337,0.999993,0.0037469,-0.00526056,-0.00374765,0.999979
145,146,0.00866939,-0.00665371,0.00376546,0.999988,-0.00195499,-0.00459471,0.00198953,0.99997,0.00752467,0.00457986,-0.00753371,0.999961
146,147,0.00895827,-0.00086175,0.00447285,0.999995,0.00280163,-0.00132118,-0.0028066,0.999989,-0.00377468,0.00131059,0.00377837,0.999992
147,148,0.000497859,0.00210271,-0.0055834,0.999986,0.000627509,0.00531374,-0.000602189,0.999988,-0.00476526,-0.00531667,0.00476199,0.999975
148,149,0.0015469,0.0036918,-0.00294137,0.999998,-0.00191475,0.000117358,0.00191474,0.999998,0.000140036,-0.000117626,-0.000139811,1
149,150,0.00945105,-0.00196808,0.00395139,0.999994,-0.00125014,-0.00313831,0.00126177,0.999992,0.00370555,0.00313366,-0.00370949,0.999988
150,151,0.00576661,-0.00303838,0.000527353,0.999999,0.00116654,5.12692e-05,-0.00116655,0.999999,0.000184171,-5.10544e-05,-0.00018423,1
151,152,0.00429508,0.00112448,-0.000830324,0.999994,0.00241287,-0.00235363,-0.00242131,0.999991,-0.00358956,0.00234494,0.00359524,0.999991
152,153,0.00458533,0.00467664,-0.0026486,0.999991,0.00387164,-0.00178006,-0.0038782,0.999986,-0.00369978,0.00176571,0.00370665,0.999992
153,154,0.00602044,0.00194814,-0.000894871,0.999996,0.00291495,-0.000324473,-0.00291457,0.999995,0.00116442,0.000327865,-0.00116347,0.999999
154,155,0.0066218,0.000527644,0.000225811,0.999992,0.00171636,-0.00358336,-0.00170873,0.999996,0.00212949,0.003587,-0.00212335,0.999991
155,156,0.00884513,0.00315623,0.00138144,0.999981,0.00501098,-0.00362556,-0.00501542,0.999987,-0.001217,0.00361941,0.00123516,0.999993
156,157,0.00476737,0.000754956,-0.00236428,0.999997,-0.00120736,0.00219337,0.001202,0.999996,0.00244107,-0.00219631,-0.00243843,0.999995
157,158,0.00892736,-0.00406701,0.00216527,0.999985,-0.00293784,-0.00452587,0.00295994,0.999984,0.00488383,0.00451144,-0.00489715,0.999978
158,159,0.01198,-0.00189787,0.00420586,0.999976,0.00304769,-0.00616528,-0.00306511,0.999991,-0.00281779,0.00615664,0.00283662,0.999977
159,160,0.000318844,0.00593242,-0.00610051,0.999987,0.00304764,0.00417335,-0.00301716,0.999969,-0.00729073,-0.00419544,0.00727805,0.999965
160,161,0.00365024,0.00368802,-0.00353163,0.999999,0.0012164,-0.000622511,-0.00121481,0.999996,0.00254953,0.00062561,-0.00254877,0.999997
161,162,0.0115665,-0.00123309,0.00439153,0.999998,0.00136528,-0.00145605,-0.00135694,0.999983,0.0057141,0.00146382,-0.00571211,0.999983
162,163,0.00158902,0.00174778,-0.00233955,0.999994,0.00060875,0.00353151,-0.00061548,0.999998,0.00190493,-0.00353034,-0.00190709,0.999992
163,164,0.00742216,-0.00197933,0.000562593,0.999988,-0.000495343,-0.00481673,0.00052361,0.999983,0.00586887,0.00481373,-0.00587132,0.999971
164,165,0.0119654,-0.00205966,0.00467199,0.999972,0.00232262,-0.00716369,-0.00231424,0.999997,0.00117789,0.0071664,-0.00116128,0.999974
165,166,0.00954276,-0.00257172,0.00286918,0.999974,0.0065541,-0.00291681,-0.00656602,0.99997,-0.00409477,0.00288988,0.00411381,0.999987
166,167,0.000305435,0.00645705,-0.0051471,0.999996,0.00242949,0.00153687,-0.00241768,0.999968,-0.00763722,-0.00155537,0.00763348,0.99997
167,168,0.00522781,0.00351175,-0.00161365,0.999998,0.00198218,0.000478757,-0.00198343,0.999995,0.00261625,-0.000473568,-0.00261719,0.999996
168,169,0.012219,-0.00554075,0.006476,0.999998,-0.00174392,0.000583987,0.00173991,0.999975,0.00679378,-0.00059582,-0.00679275,0.999977
169,170,0.00442066,-0.000180628,-0.00158147,0.99999,-0.00447498,0.000628792,0.00447616,0.999988,-0.00188308,-0.000620358,0.00188588,0.999998
170,171,0.00869173,0.00439736,-0.000250582,0.999987,0.00237143,-0.00444803,-0.00238257,0.999994,-0.00249999,0.00444207,0.00251056,0.999987
171,172,0.00879222,-0.000432389,0.000926847,0.999984,0.00528486,-0.00208374,-0.00528434,0.999986,0.000254038,0.00208505,-0.000243023,0.999998
172,173,0.0049119,0.00187535,-0.000759392,0.999994,0.00324451,0.00102332,-0.0032436,0.999994,-0.000890284,-0.00102621,0.000886959,0.999999
173,174,0.0039985,0.00307259,-0.00293651,0.999987,-0.00278023,0.00429777,0.00277873,0.999996,0.000355505,-0.00429874,-0.000343558,0.999991
174,175,0.00651758,0.00332322,-0.00203313,0.999997,-0.00207301,-0.00104036,0.00207746,0.999989,0.00429408,0.00103144,-0.00429623,0.99999
175,176,0.0165188,-0.00347926,0.00877045,0.999952,0.00642526,-0.00745235,-0.00637792,0.999959,0.00635894,0.0074929,-0.00631111,0.999952
176,177,0.00340039,-8.53446e-05,-0.000425178,0.999994,0.00127106,0.00335123,-0.00126164,0.999995,-0.00280917,-0.00335478,0.00280492,0.99999
177,178,0.00118813,0.00927755,-0.00495025,0.999998,-0.00196856,-9.11196e-05,0.00196818,0.99999,-0.00399868,9.89903e-05,0.00399849,0.999992
178,179,0.0102864,0.00210792,0.00491304,0.999988,0.00242928,-0.00419212,-0.00241535,0.999992,0.00332595,0.00420017,-0.00331578,0.999986
179,180,0.00714807,-0.00293411,0.00300154,0.999999,0.0012481,0.00115817,-0.00125016,0.999998,0.00178214,-0.00115595,-0.00178359,0.999998
