frame1, frame2, tx, ty, tz, r11, r12, r13, r21, r22, r23, r31, r32, r33
96,97,0.0206371,0.00846194,0.00971997,0.999969,0.000999875,-0.0077806,-0.000857652,0.999833,0.018261,0.00779756,-0.0182538,0.999803
97,98,0.0205398,0.00463836,0.0108887,0.999921,-0.00373098,-0.0120245,0.0039258,0.999861,0.0162186,0.0119624,-0.0162646,0.999796
98,99,0.0188241,0.00857317,0.0114005,0.999932,3.20382e-05,-0.0116315,8.58955e-05,0.999949,0.0101385,0.0116312,-0.0101388,0.999881
99,100,0.0186357,0.00214952,0.0111116,0.999885,-0.000303799,-0.0151326,0.000530456,0.999888,0.0149763,0.0151263,-0.0149827,0.999773
100,101,0.0180425,0.00499978,0.0123386,0.999859,-0.000634542,-0.016798,0.000627227,1,-0.000440759,0.0167983,0.000430161,0.999859
101,102,0.0175691,0.0169205,0.0136076,0.999887,0.00429931,-0.0144387,-0.0043837,0.999973,-0.00581811,0.0144133,0.00588075,0.999879
102,103,0.0168442,0.00689639,0.0129088,0.999901,0.00145553,-0.0139733,-0.00128657,0.999926,0.0120931,0.0139899,-0.012074,0.999829
103,104,0.017717,0.00659455,0.0139854,0.999894,0.00384404,-0.0140333,-0.00371169,0.999949,0.00944437,0.0140689,-0.00939128,0.999857
104,105,0.00955407,0.0113273,0.0138009,0.999933,0.0050929,-0.0103713,-0.00502879,0.999968,0.00619822,0.0104025,-0.00614565,0.999927
105,106,0.00601891,0.0189861,0.0142542,0.999838,0.00217729,-0.0178567,-0.00201281,0.999955,0.0092243,0.017876,-0.00918687,0.999798
106,107,0.00807991,0.0196277,0.0197955,0.9996,0.00136552,-0.0282453,-0.000697434,0.99972,0.0236494,0.0282697,-0.0236202,0.999321
107,108,0.0109761,0.00424908,0.0222731,0.999279,0.00375353,-0.0377857,-0.00233163,0.99929,0.0376046,0.0379,-0.0374894,0.998578
108,109,0.00500384,0.00780205,0.020378,0.99909,0.0067152,-0.0421231,-0.00545627,0.999537,0.0299309,0.0423046,-0.0296739,0.998664
109,110,0.0101709,0.0141125,0.0205612,0.998587,0.00813171,-0.0525132,-0.00682391,0.999663,0.0250358,0.0526991,-0.0246421,0.998306
110,111,-0.00107965,-0.000734357,0.0132808,0.999993,-0.000541743,-0.00358882,0.000571179,0.999966,0.00820618,0.00358425,-0.00820818,0.99996
111,112,0.0207404,0.00394288,0.0197232,0.997877,0.0202251,-0.0619114,-0.0189524,0.999598,0.0210749,0.0623128,-0.0198568,0.997859
112,113,0.0178843,-0.0140531,0.0258395,0.998322,0.0238387,-0.0527769,-0.0225254,0.999425,0.0253404,0.0533507,-0.024109,0.998285
113,114,0.0234157,-0.0120828,0.0234211,0.998779,0.0225222,-0.0439787,-0.0223248,0.999738,0.0049745,0.0440793,-0.00398661,0.99902
114,115,0.0274194,0.00499078,0.0179455,0.99939,0.0174023,-0.0302787,-0.0178113,0.999753,-0.0132926,0.0300399,0.0138238,0.999453
115,116,0.0383604,-0.0134301,0.0203048,0.999755,0.0195165,0.0104326,-0.0197206,0.999609,0.0198308,-0.0100415,-0.0200316,0.999749
116,117,0.0316101,-0.0098186,0.00576852,0.999834,-1.02548e-05,0.0182028,4.01661e-05,0.999999,-0.00164286,-0.0182028,0.00164332,0.999833
117,118,0,0,0,1,0,0,0,1,0,0,0,1
118,119,0.0251533,-0.0147183,-0.00608864,0.999312,0.00404285,0.0368602,-0.00330315,0.999792,-0.0201065,-0.0369338,0.0199709,0.999118
119,120,0,0,0,1,0,0,0,1,0,0,0,1
120,121,0.0238115,-0.011454,-0.0107348,0.999268,0.00429224,0.0380241,-0.0039668,0.999955,-0.00862987,-0.0380594,0.00847271,0.99924
121,122,0,0,0,1,0,0,0,1,0,0,0,1
122,123,0.0134029,0.00668002,-0.0139139,0.999151,0.00661759,0.0406515,-0.00612133,0.999905,-0.0123199,-0.0407292,0.0120606,0.999097
123,124,-0.0537773,0.0400074,0.0457163,0.995908,-0.00592455,0.0901816,0.00878246,0.999471,-0.0313269,-0.0899482,0.0319907,0.995433
124,125,0.0136488,0.00244234,-0.0206854,0.999988,-0.000303452,0.00493756,0.000317441,0.999996,-0.0028326,-0.00493668,0.00283413,0.999984
125,126,0.037696,-0.0108396,-0.0347553,0.999601,0.00727795,-0.0273065,-0.00689785,0.999878,0.0139883,0.027405,-0.0137944,0.999529
126,127,0.0227652,0.00926819,-0.0171699,0.999756,0.0109265,-0.0192062,-0.0109311,0.99994,-0.000133767,0.0192036,0.000343679,0.999816
127,128,0.0252861,-0.0072912,-0.0132171,0.999829,0.00465663,-0.0178753,-0.00442428,0.999905,0.0130163,0.0179342,-0.012935,0.999755
128,129,0.0238478,0.00542186,-0.0158645,0.99989,0.0101206,-0.0108752,-0.0101583,0.999943,-0.00341674,0.01084,0.00352684,0.999935
129,130,0.019812,0.0024177,-0.0148998,0.999879,0.014438,-0.00584706,-0.0144142,0.999888,0.00409157,0.00590547,-0.00400679,0.999975
130,131,0.0182179,-0.00426458,-0.0135608,0.999916,0.0096739,-0.0085857,-0.00962779,0.999939,0.00539515,0.00863737,-0.00531204,0.999949
131,132,0.0204387,0.0033554,-0.0125003,0.999878,0.00703152,-0.0139161,-0.00707484,0.99997,-0.00306611,0.0138941,0.00316419,0.999898
132,133,0.0244537,0.00447815,-0.0103804,0.999846,0.00983964,-0.0145151,-0.00978482,0.999945,0.00384296,0.0145521,-0.00370034,0.999887
133,134,0.0249001,-0.00555493,-0.0093611,0.999958,0.000128153,-0.00914691,-5.80887e-05,0.999971,0.0076598,0.00914762,-0.00765895,0.999929
134,135,0.0193704,0.00489086,-0.0114763,0.999977,-0.00216989,-0.00636174,0.00215166,0.999994,-0.00286984,0.00636792,0.00285609,0.999976
135,136,0.0226929,-0.000124917,-0.00850176,0.999923,-0.00381746,-0.0118492,0.00391956,0.999955,0.00860552,0.0118159,-0.0086513,0.999893
136,137,0.0516515,-0.0166543,-0.014537,0.999841,-0.00240897,-0.0176837,0.00271342,0.999848,0.0172127,0.0176396,-0.0172579,0.999695
137,138,0.0201066,-0.00650524,-0.00794781,0.999988,0.00148155,-0.00456618,-0.0015679,0.999819,-0.0189643,0.00453726,0.0189712,0.99981
138,139,0.0157688,0.00114249,-0.0102139,0.999986,0.00188934,-0.00501275,-0.00199424,0.999777,-0.0210064,0.00497194,0.0210161,0.999767
139,140,0.0156556,-0.00911103,-0.00897364,0.999925,0.00458738,-0.0113323,-0.00474039,0.999897,-0.0135117,0.0112692,0.0135644,0.999844
140,141,0.0131572,-0.00392934,-0.0123339,0.999905,0.00555696,-0.0126462,-0.00580116,0.999796,-0.0193565,0.0125361,0.019428,0.999733
141,142,0.0439177,-0.00927851,-0.0170026,0.998757,0.0309597,-0.0390658,-0.0326042,0.998578,-0.0421869,0.0377041,0.0434082,0.998346
142,143,0.0133264,-0.0072346,-0.00926491,0.999674,0.0223012,-0.0124677,-0.0226441,0.999349,-0.0280753,0.0118335,0.0283485,0.999528
143,144,0.0144175,-0.00707501,-0.00815913,0.999489,0.0291302,-0.013181,-0.0295166,0.99911,-0.0301358,0.0122914,0.0305095,0.999459
144,145,0.0178354,-0.0058676,-0.011155,0.999245,0.036623,-0.0129502,-0.0369518,0.998975,-0.0261317,0.0119799,0.0265905,0.999575
145,146,0.0185463,-0.0084703,-0.0110336,0.99931,0.0351335,-0.0120095,-0.035406,0.999102,-0.0232894,0.0111805,0.0236985,0.999657
146,147,0.0173961,-0.00811703,-0.0113867,0.999156,0.0399013,-0.00978137,-0.0401337,0.998886,-0.0248368,0.00877945,0.0252084,0.999644
147,148,0.0198445,-0.00736659,-0.0105201,0.999276,0.0369216,-0.0091653,-0.0370879,0.999137,-0.0186918,0.00846726,0.0190182,0.999783
148,149,0.0216167,-0.00955706,-0.0120542,0.999366,0.0325031,-0.0145169,-0.0327753,0.999284,-0.0189211,0.0138915,0.0193849,0.999716
149,150,0.0218422,0.000228268,-0.00922111,0.999246,0.0355832,-0.015556,-0.0359981,0.99898,-0.0272622,0.0145701,0.0278016,0.999507
150,151,0.0173942,-0.00272422,-0.00937669,0.999531,0.0305183,-0.00248513,-0.0305759,0.999141,-0.0279617,0.00162965,0.0280246,0.999606
151,152,0.0157212,-0.00573925,-0.0141537,0.999685,0.0232954,0.00931324,-0.0230494,0.999404,-0.0257017,-0.00990642,0.025479,0.999626
152,153,0.0309482,-0.0732399,-0.0720325,0.999902,-0.0139242,0.00132276,0.0138846,0.999556,0.0263455,-0.00168902,-0.0263246,0.999652
153,154,0.0171369,-0.0183799,-0.0423409,0.999822,0.00695256,0.0175118,-0.00746713,0.999537,0.0294921,-0.0172987,-0.0296176,0.999412
154,155,0.0185983,-0.0363329,-0.011974,0.999956,0.00447163,0.00821947,-0.00502082,0.997669,0.0680572,-0.00789598,-0.0680955,0.997648
155,156,0.0147984,-0.00613687,-0.0154533,0.999954,-0.000872293,0.00953592,0.000507097,0.999269,0.0382325,-0.00956229,-0.0382259,0.999223
156,157,0.0204707,0.000104514,-0.00910203,0.999933,0.00919082,0.00702354,-0.00938306,0.999568,0.0278464,-0.00676458,-0.0279105,0.999588
157,158,0.0215631,0.00508733,-0.00493745,0.999993,0.0020363,0.003057,-0.00212236,0.999594,0.0284187,-0.00299789,-0.028425,0.999591
158,159,0.0238244,0.00186136,-0.00347407,0.999921,0.00512355,-0.0114391,-0.00497722,0.999906,0.0127843,0.0115035,-0.0127264,0.999853
159,160,0.0155612,-0.00332149,-0.0145216,0.999772,0.00994393,-0.0188844,-0.00968338,0.999857,0.0138389,0.0190193,-0.0136529,0.999726
160,161,0.0196283,0.00768558,-0.00955618,0.998502,0.025234,-0.0485536,-0.0251228,0.99968,0.00290013,0.0486112,-0.00167599,0.998816
161,162,0.0117621,0.00359075,-0.00744404,0.999634,0.0169998,-0.0210362,-0.017345,0.999716,-0.0163376,0.0207525,0.0166965,0.999645
162,163,0.00350942,-0.0123248,-0.0142354,0.999823,0.0169651,-0.00815199,-0.0169095,0.999834,0.0068387,0.00826665,-0.00669964,0.999943
163,164,0.00463462,-0.00405843,-0.0149475,0.99993,0.00787813,-0.00879697,-0.00773523,0.999839,0.0161622,0.00892288,-0.0160931,0.999831
164,165,0.0120511,0.00171191,-0.00960048,0.999636,0.0122946,-0.0240352,-0.0120371,0.999869,0.0108259,0.0241651,-0.0105327,0.999652
165,166,0.00829384,0.00406743,-0.00634619,0.99944,0.021778,-0.0254183,-0.0215583,0.999728,0.00888559,0.0256049,-0.00833264,0.999637
166,167,0.00903447,0.00758099,0.00119518,0.999418,0.0251906,-0.0230237,-0.0251777,0.999683,0.000849342,0.0230377,-0.000269165,0.999735
167,168,0.00508349,0.00422476,-0.0082646,0.999472,0.0310778,-0.00952882,-0.0310346,0.999507,0.0046536,0.00966875,-0.00435542,0.999944
168,169,0.00686505,0.00504061,-0.00863407,0.999465,0.032044,-0.00653324,-0.031956,0.999403,0.0131539,0.00695084,-0.0129381,0.999892
169,170,0.00352074,0.00187732,-0.0102002,0.999506,0.0306815,-0.00676702,-0.0305698,0.999404,0.0160373,0.00725504,-0.0158225,0.999848
170,171,0.00815631,0.00107703,-0.00832734,0.999419,0.0319074,-0.0119776,-0.0316479,0.999273,0.0212655,0.0126474,-0.0208741,0.999702
171,172,0.0146153,0.0139412,0.00577204,0.999086,0.0333663,-0.0267201,-0.0335059,0.999427,-0.00479127,0.0265449,0.00568217,0.999631
172,173,0.00226402,0.00497343,-0.0108457,0.999421,0.0290643,-0.0176968,-0.0291231,0.999571,-0.00307116,0.0176,0.00358477,0.999839
173,174,-0.00232236,0.00524559,-0.0091515,0.999604,0.0270395,-0.00772861,-0.0269064,0.999496,0.0168348,0.00817992,-0.0166202,0.999828
174,175,0.00969001,0.0132179,0.0143672,0.999688,0.0140683,-0.020647,-0.0138886,0.999865,0.00882352,0.0207684,-0.00853401,0.999748
175,176,0.00457388,0.00364357,0.00852171,0.999794,0.00749799,-0.018846,-0.00747798,0.999971,0.0011323,0.0188539,-0.000991132,0.999822
176,177,-0.00088494,0.00320607,-0.00694498,0.999809,0.0158738,-0.0113763,-0.0157556,0.999822,0.0104064,0.0115395,-0.0102252,0.999881
177,178,0.0028913,0.0061361,0.0163255,0.999916,0.00892108,-0.00939411,-0.00877806,0.999847,0.0151573,0.00952789,-0.0150735,0.999841
178,179,0.00374728,0.00107961,0.00835978,0.999935,0.0083204,-0.00783243,-0.00820106,0.999852,0.0151482,0.0079573,-0.015083,0.999855
179,180,0.00260944,0.00312757,0.0099514,0.999898,0.0114364,-0.00852008,-0.0112251,0.999638,0.0244406,0.00879651,-0.0243425,0.999665
180,181,0.00743931,0.0132183,0.0203511,0.999878,0.00974042,-0.0122044,-0.0095594,0.999845,0.0148043,0.0123467,-0.0146858,0.999816
181,182,0.00663105,0.0146506,0.0186396,0.999943,0.0106282,-0.00107897,-0.010617,0.999895,0.0099049,0.00118413,-0.00989288,0.99995
182,183,0.0064303,-0.00035406,0.0118143,0.999923,0.0104466,0.00666037,-0.0105665,0.999778,0.0182293,-0.00646846,-0.0182983,0.999812
183,184,0.00516617,0.0025717,0.012254,0.999878,0.0145619,0.00561445,-0.0146704,0.999696,0.0197965,-0.00532447,-0.0198764,0.999788
