frame1, frame2, tx, ty, tz, r11, r12, r13, r21, r22, r23, r31, r32, r33
32,33,0.000929254,0.00189972,0.000786208,1,-9.43293e-05,0.00074653,9.82035e-05,0.999987,-0.00519119,-0.000746031,0.00519126,0.999986
33,34,0.0101996,0.0050779,-0.000943151,0.999995,-0.00255788,-0.00179228,0.0025543,0.999995,-0.00199568,0.00179737,0.00199109,0.999996
34,35,0.00282614,-0.00301928,0.00717547,0.999997,0.000527201,0.00251217,-0.000527846,1,0.000256125,-0.00251203,-0.00025745,0.999997
35,36,0.00274341,-0.00331259,0.00071868,0.999998,8.05258e-06,0.0017663,5.13246e-07,0.999988,-0.00484955,-0.00176631,0.00484954,0.999987
36,37,0.0153941,0.00712902,0.00179807,0.999996,-0.000690894,-0.00274478,0.000679213,0.999991,-0.00425429,0.00274769,0.00425241,0.999987
37,38,0.00866898,0.00236343,0.00121553,0.999988,-0.00485959,0.000826734,0.0048564,0.999981,0.00381843,-0.000845274,-0.00381437,0.999992
38,39,0.0024236,-0.00709291,-0.00036331,0.999997,-0.00181035,0.0014749,0.00180401,0.999989,0.00429016,-0.00148265,-0.00428749,0.99999
39,40,0.00592213,0.0105165,-0.000212233,0.999998,-0.0017673,0.000277965,0.0017677,0.999997,-0.00142292,-0.000275449,0.00142341,0.999999
40,41,-0.000940854,-0.00614742,0.00224607,0.999986,0.00194583,0.00493774,-0.00199095,0.999956,0.00914858,-0.00491973,-0.00915829,0.999946
41,42,-0.00862272,-0.0157465,0.00220812,0.999987,0.00203588,0.0046158,-0.00205451,0.99999,0.00403566,-0.00460754,-0.0040451,0.999981
42,43,0.00230392,0.00322299,-0.0024267,0.999993,-0.000199143,-0.00383604,0.000183516,0.999992,-0.00407351,0.00383682,0.00407277,0.999984
43,44,0.000984286,0.00323304,0.00296946,0.999994,-0.000465476,-0.00343836,0.000469747,0.999999,0.00124163,0.00343778,-0.00124323,0.999993
44,45,0.00783711,-0.000308091,0.00224827,0.999979,-0.0009721,-0.00646508,0.000978907,0.999999,0.00104988,0.00646405,-0.00105619,0.999979
45,46,0.00942756,0.00449049,-0.00324485,0.999976,0.00421783,-0.00544204,-0.00420635,0.999989,0.00211774,0.00545091,-0.0020948,0.999983
46,47,0.00749019,0.0010407,0.00526494,0.999926,0.0106721,0.00584793,-0.0107279,0.999896,0.00959757,-0.0057449,-0.00965959,0.999937
47,48,-0.00680069,0.000760117,0.0050414,0.999992,0.00283745,0.00281363,-0.00284208,0.999995,0.00164428,-0.00280895,-0.00165226,0.999995
48,49,-0.00128165,0.00192818,0.00194249,0.999986,0.00223464,-0.00470926,-0.00223095,0.999997,0.00078908,0.00471101,-0.000778563,0.999989
49,50,0.00164015,-0.00707649,0.00206792,0.999987,-9.86624e-05,-0.00514849,0.000108723,0.999998,0.00195393,0.00514829,-0.00195446,0.999985
50,51,0.00843926,-0.00236254,-0.0023801,0.999984,0.000886868,-0.00551665,-0.000897293,0.999998,-0.00188742,0.00551496,0.00189234,0.999983
51,52,-0.00284412,-0.00260393,0.000324831,0.999999,0.00116211,-0.00128298,-0.00116447,0.999998,-0.00183502,0.00128085,0.00183652,0.999997
52,53,0.00464928,4.28562e-05,-0.00218545,0.999978,0.00299488,-0.00599211,-0.0030277,0.99998,-0.00547497,0.0059756,0.00549299,0.999967
53,54,0.00608085,-0.00154734,-0.000986085,0.99998,8.2882e-05,-0.0063551,-8.68194e-05,1,-0.000619296,0.00635505,0.000619835,0.99998
54,55,0.00287369,-0.000223171,0.00104433,0.999987,0.00080797,-0.00495393,-0.000820776,0.999996,-0.0025834,0.00495182,0.00258744,0.999984
55,56,0.0014313,-0.00219137,-0.00117222,0.999986,0.000676327,-0.00521558,-0.000686379,0.999998,-0.00192578,0.00521426,0.00192933,0.999985
56,57,0.0128516,0.00383867,-0.0028597,0.999946,-0.000276203,-0.0103643,0.000247677,0.999996,-0.00275349,0.010365,0.00275078,0.999942
57,58,0.0100161,-0.000801709,-0.0026808,0.99998,0.00149352,-0.00622369,-0.00148363,0.999998,0.00159298,0.00622606,-0.00158372,0.999979
58,59,0.00725717,-0.000487466,0.00175489,0.999986,0.00370605,-0.00371444,-0.00370523,0.999993,0.000227711,0.00371526,-0.000213945,0.999993
59,60,0.0169277,0.000631809,-0.00117136,0.999979,0.000318204,-0.00644312,-0.000302456,0.999997,0.00244497,0.00644388,-0.00244297,0.999976
60,61,0.0125869,0.00159285,0.00101742,0.999993,0.00260698,-0.0026747,-0.0025946,0.999986,0.00461973,0.00268671,-0.00461275,0.999986
61,62,0.00653923,-0.00880568,0.00492217,0.999994,0.00279648,0.00225604,-0.00281113,0.999975,0.00651598,-0.00223776,-0.00652228,0.999976
62,63,0.00981243,-0.00779432,0.00331018,0.999984,0.00431688,0.00366523,-0.0043187,0.999991,0.00048922,-0.00366308,-0.000505041,0.999993
63,64,0.00652987,-0.000113932,-0.000379341,0.999995,0.000119606,0.00328408,-0.000110658,0.999996,-0.00272472,-0.00328439,0.00272434,0.999991
64,65,0.00445255,-0.00114126,9.91469e-05,0.999997,-0.00236692,-0.00116452,0.00236526,0.999996,-0.00142063,0.00116788,0.00141787,0.999998
65,66,0.015724,0.00263625,0.000221403,0.999985,-0.000272614,-0.00555407,0.000251382,0.999993,-0.00382317,0.00555507,0.00382172,0.999977
66,67,0.0158294,-0.00250334,0.000577145,0.999998,0.00100354,-0.00193947,-0.0010064,0.999998,-0.00147834,0.00193799,0.00148029,0.999997
67,68,0.0154838,0.00119349,-0.00140895,0.999996,0.00175969,-0.00197731,-0.00176505,0.999995,-0.00271509,0.00197252,0.00271857,0.999994
68,69,0.0204429,0.00245385,-1.58461e-05,0.999991,0.00167439,-0.00382864,-0.00167331,0.999999,0.000284604,0.00382911,-0.000278195,0.999993
69,70,0.0138617,-0.00149879,0.00187122,0.999998,0.00194942,0.000432309,-0.00195069,0.999994,0.00296715,-0.000426522,-0.00296799,0.999996
70,71,0.00665093,-0.00288409,0.00194405,0.999991,0.00213294,0.00361896,-0.00213568,0.999997,0.000751381,-0.00361735,-0.000759104,0.999993
71,72,0.00450278,0.00240539,0.00128243,0.999995,0.00168676,0.00279443,-0.00167909,0.999995,-0.00274517,-0.00279905,0.00274046,0.999992
72,73,0.00320215,0.000436935,0.0027854,1,-0.000131517,-0.00014887,0.00013078,0.999988,-0.00493968,0.000149518,0.00493966,0.999988
73,74,0.00809915,0.00187254,-0.000705291,0.999991,-0.00100956,-0.00411319,0.000987839,0.999986,-0.00527875,0.00411846,0.00527464,0.999978
74,75,0.0118895,0.000563508,0.000651077,0.999976,-0.00199689,-0.00659361,0.00198091,0.999995,-0.00242923,0.00659843,0.00241611,0.999975
75,76,0.0174431,0.00345522,-0.00194976,0.999963,-0.000433664,-0.00854294,0.000428281,1,-0.000631889,0.00854321,0.000628207,0.999963
76,77,0.0128978,-0.00532805,0.00173918,0.999994,0.00252528,-0.00246431,-0.00251418,0.999987,0.00449995,0.00247564,-0.00449372,0.999987
77,78,0.0101239,-0.00294762,0.00321379,0.99998,0.00585777,0.00245091,-0.00585253,0.999981,-0.00213889,-0.00246339,0.0021245,0.999995
78,79,0.00680163,0.00117695,-0.00058321,0.999998,-0.000578322,0.00165103,0.000580673,0.999999,-0.00142403,-0.00165021,0.00142499,0.999998
79,80,0.00363628,0.0040911,0.00579814,0.999977,-0.00566391,-0.00378542,0.00567176,0.999982,0.00206623,0.00377365,-0.00208765,0.999991
80,81,0.00784573,-0.00611012,0.0035643,0.999964,-0.00271837,-0.00801944,0.00274388,0.999991,0.0031718,0.00801075,-0.00319369,0.999963
81,82,0.0164022,-0.000340754,0.000879984,0.99998,0.000434207,-0.00636546,-0.000439628,1,-0.000850249,0.00636509,0.00085303,0.999979
82,83,0.0126759,0.0037843,0.00200295,0.999999,0.000382802,-0.00143011,-0.000381517,1,0.000899099,0.00143046,-0.000898552,0.999999
83,84,0.00792186,-0.00109038,0.00404995,0.999999,0.000607034,-0.00106258,-0.000603868,0.999995,0.00297816,0.00106438,-0.00297752,0.999995
84,85,0.0269718,-0.00325035,0.00913803,0.999973,0.00449836,-0.00577002,-0.00443576,0.999932,0.0108161,0.00581828,-0.0107903,0.999925
85,86,0.0109944,-0.00436295,0.00491409,0.999992,0.00358315,0.00169508,-0.00358829,0.999989,0.00303568,-0.00168418,-0.00304174,0.999994
86,87,0.010905,0.00194844,0.00316647,0.999996,0.00253888,0.00112793,-0.00253998,0.999996,0.000979414,-0.00112544,-0.000982275,0.999999
87,88,0.0109986,-0.00400912,0.00269807,0.999998,-0.000190013,-0.00206975,0.000199909,0.999989,0.00478229,0.00206882,-0.00478269,0.999986
88,89,0.0199473,0.000115639,0.00560428,0.99999,0.000203655,-0.00451485,-0.000173143,0.999977,0.00675756,0.00451613,-0.00675671,0.999967
89,90,0.00890115,-0.0151155,0.00960996,0.99997,0.00671495,0.00391692,-0.00674317,0.999951,0.00723675,-0.00386813,-0.00726295,0.999966
90,91,0.0175556,0.00116014,0.000677775,0.999979,0.00573477,0.00305427,-0.00573231,0.999983,-0.000813658,-0.00305889,0.000796133,0.999995
91,92,0.00126747,-0.00611176,0.00827345,0.999981,0.00214723,0.00580588,-0.00215741,0.999996,0.00174706,-0.0058021,-0.00175955,0.999982
92,93,0.0065877,-0.00283253,0.000136425,0.999994,-0.00285336,-0.00185179,0.00284882,0.999993,-0.00244777,0.00185876,0.00244248,0.999995
93,94,0.0164817,-0.00436873,0.00141937,0.999981,-0.00137944,-0.00601765,0.00137632,0.999999,-0.000522868,0.00601837,0.000514576,0.999982
94,95,0.0128506,-0.00442426,0.00286913,0.999987,-0.00134819,-0.00498296,0.00133833,0.999997,-0.0019813,0.00498561,0.0019746,0.999986
95,96,0.00769412,-0.00801782,0.00264389,0.999989,-0.00190722,-0.00419825,0.00189744,0.999995,-0.00233034,0.00420267,0.00232235,0.999988
96,97,0.0193438,-0.00435678,-0.000697923,0.999969,-0.00252719,-0.00744261,0.00247166,0.999969,-0.00745981,0.00746123,0.00744119,0.999944
97,98,0.0172298,0.00282408,-0.000366553,0.999987,-0.00215962,-0.00467115,0.00214647,0.999994,-0.00281973,0.00467721,0.00280967,0.999985
98,99,0.00635632,-0.0126035,0.00114598,0.999994,-0.00335072,-3.85768e-05,0.00335071,0.999994,-0.000171289,3.91505e-05,0.000171159,1
99,100,0.0144644,-0.0053904,-0.00333283,0.999991,-0.00264624,-0.00333375,0.00262253,0.999971,-0.00709654,0.00335243,0.00708774,0.999969
100,101,0.0174238,-0.000776909,-0.00173084,0.999999,0.000966414,0.000279481,-0.000965845,0.999997,-0.00202694,-0.000281439,0.00202667,0.999998
101,102,0.00693611,-0.00403287,0.000765891,0.999991,0.00190109,0.00387509,-0.00188619,0.999991,-0.00384559,-0.00388237,0.00383824,0.999985
102,103,0.0134991,-0.00501537,-0.00383703,0.999999,-0.000772126,-0.00110058,0.000767903,0.999992,-0.0038323,0.00110353,0.00383145,0.999992
103,104,0.00983683,-0.00473553,-0.00262726,1,0.000252663,0.000867899,-0.000250534,0.999997,-0.00245198,-0.000868515,0.00245177,0.999997
104,105,0.0202053,-0.00485303,-0.00924738,0.999953,0.00588579,0.00773437,-0.0058294,0.999956,-0.00729346,-0.00777696,0.00724803,0.999943
105,106,0.0151701,0.00513528,-0.00804972,0.999999,0.00105111,-0.00135346,-0.00105795,0.999987,-0.0050626,0.00134812,0.00506403,0.999986
106,107,0.0108197,0.00203666,-0.00622482,1,-0.000609487,-0.000556731,0.000609653,1,0.000297582,0.00055655,-0.000297921,1
107,108,0.0114093,-0.000358878,-0.00691455,0.999997,-0.00119133,-0.0020627,0.00118938,0.999999,-0.000945496,0.00206383,0.00094304,0.999997
108,109,0.00671628,0.00107561,-0.00576481,0.999994,0.00159087,-0.00322844,-0.00159303,0.999999,-0.000666722,0.00322738,0.000671861,0.999995
109,110,0.0148505,0.000475915,-0.00841174,0.99997,0.000151672,-0.00779293,-0.000174245,0.999996,-0.00289597,0.00779245,0.00289724,0.999965
110,111,0.0227228,0.00777905,-0.0124441,0.999988,-0.00107248,-0.00476827,0.00107293,0.999999,9.11733e-05,0.00476817,-9.62882e-05,0.999989
111,112,0.00832951,1.92847e-05,-0.00506172,0.99999,0.00289056,0.00355591,-0.00291254,0.999977,0.00619366,-0.00353792,-0.00620395,0.999974
112,113,0.00905421,0.000290899,-0.00799529,0.999998,0.00169844,0.000525308,-0.00169927,0.999997,0.00158524,-0.000522614,-0.00158613,0.999999
113,114,0.0132137,0.00931762,-0.0108932,1,-2.6977e-05,-1.08744e-05,2.69809e-05,1,0.000352225,1.08649e-05,-0.000352225,1
114,115,0.00716123,-0.000134176,-0.00862913,0.999997,-0.000207696,0.00253231,0.000189993,0.999976,0.00698934,-0.00253369,-0.00698883,0.999972
115,116,0.0109409,0.000548787,-0.00874295,0.999997,0.00175882,-0.00170065,-0.00175566,0.999997,0.00185644,0.00170391,-0.00185345,0.999997
116,117,0.0132721,0.00515296,-0.0126659,0.999988,0.00416742,-0.00249377,-0.00416494,0.999991,0.00099736,0.0024979,-0.000986962,0.999996
117,118,0.00904655,0.00454454,-0.0119335,0.99999,0.00439734,-6.83853e-05,-0.00439683,0.999971,0.00617138,9.5521e-05,-0.00617102,0.999981
118,119,0.00785284,0.00247747,-0.00745256,0.999995,0.00317026,-0.000303281,-0.00316892,0.999986,0.00431849,0.000316968,-0.00431751,0.999991
119,120,0.00618019,0.000232887,-0.0076518,0.999984,0.00534732,0.00172162,-0.00534856,0.999985,0.00071785,-0.00171776,-0.000727047,0.999998
120,121,0.00911401,0.00412382,-0.0109394,0.99997,0.00704843,0.00322364,-0.0070378,0.99997,-0.00329637,-0.00324677,0.00327358,0.999989
121,122,0.00650717,0.00450112,-0.00975737,0.999978,0.00532196,0.00399313,-0.00531033,0.999982,-0.00291584,-0.00400857,0.00289457,0.999988
122,123,0.00241792,0.00523012,-0.00777122,0.999998,0.00176008,0.00099519,-0.00175473,0.999984,-0.00535278,-0.0010046,0.00535103,0.999985
123,124,0.00812984,0.00899452,-0.0129915,0.999973,0.00037748,-0.00728261,-0.000429296,0.999975,-0.00711483,0.00727974,0.00711776,0.999948
124,125,0.00935137,0.00171587,-0.0114489,0.999968,-0.000177216,-0.00802785,0.000179755,1,0.000315539,0.00802779,-0.000316972,0.999968
125,126,0.00614644,0.00418101,-0.0105319,0.999981,0.00277567,-0.00543966,-0.00278802,0.999994,-0.00226419,0.00543334,0.00227932,0.999983
126,127,0.00714362,0.00716872,-0.0108435,0.999979,0.00293695,-0.00576682,-0.00294859,0.999994,-0.00201031,0.00576088,0.00202727,0.999981
127,128,0.00936082,0.00381925,-0.00987898,0.999968,0.00236268,-0.00758599,-0.00235839,0.999997,0.000574052,0.00758733,-0.000556143,0.999971
128,129,0.00629923,0.00419059,-0.00957716,0.999991,0.00105314,-0.00414157,-0.00103782,0.999993,0.00369909,0.00414543,-0.00369476,0.999985
129,130,0.00589172,0.000804187,-0.0061592,0.999984,0.000977702,-0.00563859,-0.000961483,0.999995,0.00287839,0.00564138,-0.00287292,0.99998
130,131,0.0089387,0.0101118,-0.00934803,0.999972,-4.23376e-05,-0.00742821,2.39493e-05,0.999997,-0.00247553,0.00742829,0.00247528,0.999969
131,132,0.00513216,0.00140044,-0.0105781,0.999988,0.000533338,-0.00490994,-0.00050258,0.99998,0.00626367,0.00491319,-0.00626112,0.999968
132,133,0.00260445,0.00214751,-0.00398418,0.999998,0.000989992,-0.00198554,-0.000983728,0.999995,0.0031529,0.00198865,-0.00315094,0.999993
133,134,0.00653679,-0.00228132,-0.0091116,0.999997,0.000278773,-0.00254973,-0.000277649,1,0.000441268,0.00254986,-0.000440559,0.999997
134,135,0.00963727,0.00892461,-0.0119516,0.999974,0.00034524,-0.00722262,-0.000364999,0.999996,-0.00273448,0.00722165,0.00273704,0.99997
135,136,0.00883022,0.0012915,-0.00867582,0.999985,-3.0341e-05,-0.00552345,5.21597e-05,0.999992,0.00395008,0.00552329,-0.00395031,0.999977
136,137,0.00745049,1.73465e-05,-0.00760849,0.999991,0.00287266,-0.00316755,-0.00286558,0.999993,0.00223747,0.00317395,-0.00222837,0.999992
137,138,0.00456141,0.00506348,-0.0106595,0.999996,0.00126519,-0.00266978,-0.00126983,0.999998,-0.00173921,0.00266757,0.00174259,0.999995
138,139,0.00866603,0.00641233,-0.0118242,0.999977,0.00083491,-0.00677406,-0.000847522,0.999998,-0.00185908,0.00677249,0.00186478,0.999975
139,140,0.00928829,0.00534081,-0.0122316,0.999976,0.00223479,-0.00657984,-0.00222304,0.999996,0.00179272,0.00658382,-0.00177805,0.999977
140,141,0.0069051,0.000150592,-0.010093,0.999985,0.00428383,-0.00334299,-0.00426551,0.999976,0.00547011,0.00336634,-0.00545577,0.999979
141,142,0.00779278,0.00542047,-0.0118649,0.99998,0.0046935,-0.00419389,-0.0046795,0.999983,0.00334188,0.00420951,-0.00332219,0.999986
142,143,0.00948744,0.000871925,-0.00970341,0.999974,0.00533218,-0.00492124,-0.00530074,0.999966,0.00637938,0.00495509,-0.00635313,0.999968
143,144,0.00879599,0.00387668,-0.0104497,0.999966,0.00799121,-0.00191927,-0.00797718,0.999942,0.00721005,0.00197678,-0.00719449,0.999972
144,145,0.00806028,0.0043072,-0.00876515,0.99998,0.00601055,-0.00184289,-0.00599827,0.99996,0.00659737,0.00188247,-0.00658619,0.999977
145,146,0.0100519,0.00157407,-0.00884536,0.999975,0.00481866,-0.0052673,-0.00477963,0.999961,0.00739884,0.00530275,-0.00737348,0.999959
146,147,0.00880784,-0.00379464,-0.00730245,0.999955,0.00895932,-0.00309012,-0.00890322,0.999803,0.0177136,0.00324822,-0.0176853,0.999838
147,148,0.00911836,0.00247093,-0.00500968,0.99996,0.00879213,-0.00146853,-0.00877284,0.999881,0.0126661,0.00157972,-0.0126528,0.999919
148,149,-0.000365997,-0.0210442,-0.00203868,0.999959,0.00866949,0.00253547,-0.00869552,0.999908,0.0104415,-0.00244472,-0.0104631,0.999942
149,150,0.00980116,0.0096864,-0.0103894,0.999966,0.00457568,-0.00686863,-0.00462846,0.99996,-0.00768775,0.00683318,0.00771928,0.999947
150,151,0.0113414,0.0082962,-0.0110833,0.999938,-0.00109728,-0.0111214,0.00107967,0.999998,-0.00158939,0.0111231,0.00157729,0.999937
151,152,0.00953095,0.00122419,-0.0083579,0.999953,-0.000651528,-0.00972234,0.0006881,0.999993,0.0037587,0.00971982,-0.00376521,0.999946
152,153,0.00845243,0.000932864,-0.00573338,0.999978,0.00410181,-0.00519328,-0.00409063,0.999989,0.00216048,0.00520208,-0.00213919,0.999984
153,154,0.0105278,0.00280761,-0.0074369,0.999974,0.00597174,-0.00409167,-0.00597713,0.999981,-0.00130774,0.00408378,0.00133217,0.999991
154,155,0.00714511,0.00574116,-0.00864111,0.999994,0.00244588,-0.00250775,-0.00244765,0.999997,-0.000702933,0.00250602,0.000709067,0.999997
155,156,0.00248049,0.000847316,-0.00572869,0.999991,-0.0005007,-0.00415386,0.000502397,1,0.000407465,0.00415366,-0.000409548,0.999991
156,157,0.00673941,0.00113956,-0.00894015,0.999958,0.00146611,-0.00909479,-0.00149076,0.999995,-0.00270426,0.00909078,0.0027177,0.999955
157,158,0.0092964,0.0147963,-0.00981328,0.99996,0.000141948,-0.00890182,-0.000190208,0.999985,-0.00542078,0.00890092,0.00542225,0.999946
158,159,0.00779761,0.00320129,-0.00869171,0.999981,0.00244592,-0.00557019,-0.00241765,0.999984,0.00507459,0.00558252,-0.00506103,0.999972
159,160,0.00641137,0.00281841,-0.00788021,0.999977,0.00480323,-0.0047844,-0.00478751,0.999983,0.00328995,0.00480013,-0.00326697,0.999983
160,161,0.00717583,0.0101755,-0.0105927,0.999979,0.00251745,-0.0059991,-0.00251577,0.999997,0.000287821,0.00599981,-0.000272723,0.999982
161,162,0.00999111,0.00472522,-0.00944857,0.999965,0.00309954,-0.00782832,-0.00305899,0.999982,0.0051864,0.00784425,-0.00516227,0.999956
162,163,0.00721423,0.000740824,-0.00834741,0.999966,0.00519644,-0.00632533,-0.00515678,0.999967,0.00626922,0.0063577,-0.00623639,0.99996
163,164,0.00478526,-0.000873422,-0.00964708,0.99998,0.00403418,-0.00482754,-0.00402144,0.999988,0.00264697,0.00483816,-0.0026275,0.999985
164,165,0.00748185,0.00628621,-0.0111904,0.999978,0.00215121,-0.00622216,-0.00215803,0.999997,-0.00108935,0.0062198,0.00110275,0.99998
165,166,0.00672585,0.00370277,-0.00953661,0.999971,0.00238612,-0.0072408,-0.00239182,0.999997,-0.000778615,0.00723892,0.000795911,0.999973
166,167,0.0117366,0.00744965,-0.0126149,0.999967,0.00109891,-0.00800684,-0.00112298,0.999995,-0.00300261,0.0080035,0.0030115,0.999963
167,168,0.00894326,0.00511613,-0.0105231,0.999984,0.00307566,-0.00464428,-0.00307011,0.999995,0.00120166,0.00464795,-0.00118738,0.999988
168,169,0.00374391,0.00254791,-0.00790603,0.999994,0.0017355,-0.00314516,-0.00173869,0.999998,-0.00101347,0.0031434,0.00101893,0.999995
169,170,0.0103573,0.00903604,-0.0137282,0.999964,-0.0013885,-0.00841563,0.00135013,0.999989,-0.00456226,0.00842187,0.00455074,0.999954
170,171,0.0108763,0.0106977,-0.0125048,0.999967,0.000341092,-0.00806402,-0.000344005,1,-0.000359902,0.0080639,0.000362664,0.999967
171,172,0.00372926,-0.00245039,-0.00793539,0.999974,0.00690754,-0.00225742,-0.00689667,0.999965,0.00479015,0.00229043,-0.00477446,0.999986
172,173,0.00911929,0.00397599,-0.0108007,0.999961,0.00834415,-0.00280098,-0.00834844,0.999964,-0.00152574,0.00278815,0.00154907,0.999995
173,174,0.00727514,0.00339368,-0.00879217,0.999942,0.0107008,-0.000767703,-0.0107015,0.999942,-0.000905467,0.00075797,0.00091363,0.999999
174,175,0.00329198,-0.000712376,-0.00728286,0.999966,0.00826334,0.00067656,-0.00826243,0.999965,-0.00133779,-0.000687591,0.00133216,0.999999
175,176,0.00476641,0.00268686,-0.00961552,0.999984,0.00358273,-0.0043619,-0.00361086,0.999973,-0.00645905,0.00433864,0.0064747,0.99997
176,177,0.0118099,0.00966674,-0.0119225,0.999958,0.00102956,-0.00910408,-0.00109963,0.99997,-0.00769488,0.00909589,0.00770457,0.999929
177,178,0.0145704,0.00262946,-0.0168069,0.999944,0.00992323,-0.00365896,-0.00993929,0.999941,-0.00439731,0.00361511,0.00443343,0.999984
178,179,0.00859413,0.00409825,-0.00980392,0.999981,0.00578217,-0.00234524,-0.00579611,0.999965,-0.00598106,0.00231057,0.00599454,0.999979
179,180,0.00689322,0.00557612,-0.00992851,0.999992,0.00180621,-0.00366911,-0.00182364,0.999987,-0.00475158,0.00366048,0.00475824,0.999982
