frame1, frame2, tx, ty, tz, r11, r12, r13, r21, r22, r23, r31, r32, r33
12,13,-0.0090911,0.00211136,0.00146848,0.999994,0.000267563,0.00336797,-0.000279188,0.999994,0.00345186,-0.00336702,-0.00345278,0.999988
13,14,-0.00784085,0.00135803,0.00269685,0.999999,0.000154092,0.00102195,-0.00016186,0.999971,0.00760638,-0.00102075,-0.00760654,0.999971
14,15,-0.00907807,-0.000781525,0.00203256,0.999998,-0.00171954,-0.000781566,0.0017249,0.999975,0.00690657,0.00076967,-0.0069079,0.999976
15,16,-0.00920877,0.000780243,0.00246215,0.999998,-0.000560706,-0.00173202,0.000571759,0.999979,0.00638789,0.00172841,-0.00638887,0.999978
16,17,-0.00704869,-0.00355848,0.00303941,0.999993,-0.00332654,-0.00159001,0.00333798,0.999968,0.00724457,0.00156586,-0.00724983,0.999972
17,18,-0.00685059,-0.00696717,0.00271475,0.99999,-0.00442811,0.000263323,0.00442737,0.999986,0.00274123,-0.000275458,-0.00274004,0.999996
18,19,-0.00955978,0.00237766,0.00014588,0.999982,-0.000271323,0.00598656,0.000307345,0.999982,-0.00601711,-0.00598482,0.00601884,0.999964
19,20,-0.0113385,0.000201518,0.00190902,0.999954,0.00115103,0.00956896,-0.00115215,0.999999,0.000111558,-0.00956883,-0.000122578,0.999954
20,21,-0.0105884,-0.0018313,0.0030766,0.999952,-0.00350207,0.00916712,0.00349565,0.999994,0.000716495,-0.00916957,-0.000684416,0.999958
21,22,-0.0142329,0.00271316,0.00258971,0.999938,-0.00549139,0.00970501,0.00551777,0.999981,-0.00269341,-0.00969004,0.00274679,0.999949
22,23,-0.0106461,0.00256386,0.003125,0.999976,-0.00373314,0.00580523,0.00371747,0.999989,0.00270799,-0.00581528,-0.00268634,0.999979
23,24,-0.0113021,-0.00295779,0.00467694,0.999968,-0.00554819,0.00574207,0.0055156,0.999969,0.00567599,-0.00577339,-0.00564414,0.999967
24,25,-0.0118667,-0.00497011,0.00374153,0.99997,-0.00570324,0.00522704,0.00568242,0.999976,0.00398799,-0.00524966,-0.00395817,0.999978
25,26,-0.0105749,-0.00450281,0.00317663,0.999991,-0.00307714,0.00290028,0.00307615,0.999995,0.000348946,-0.00290134,-0.000340021,0.999996
26,27,-0.00860255,-0.00459507,0.00249014,0.999983,-0.00289526,0.00500403,0.00290187,0.999995,-0.00131394,-0.0050002,0.00132844,0.999987
27,28,-0.00963706,-0.0066471,0.00297244,0.999956,-0.0022565,0.00905829,0.00228056,0.999994,-0.00264637,-0.00905226,0.00266692,0.999955
28,29,-0.0125878,-0.000650194,0.00192144,0.999931,-0.00117538,0.0116657,0.0012707,0.999966,-0.00816672,-0.0116558,0.00818099,0.999899
29,30,-0.012321,-0.000417036,0.00179239,0.999963,-0.00101955,0.00857963,0.00104648,0.999995,-0.00313491,-0.00857638,0.00314377,0.999958
30,31,-0.0108955,-0.00622206,0.00254752,0.999987,-0.00238324,0.00460846,0.00237472,0.999995,0.00185326,-0.00461286,-0.00184229,0.999988
31,32,-0.00824801,-0.0102015,0.00197217,0.999997,-0.0016227,0.00181082,0.00162133,0.999998,0.000759733,-0.00181205,-0.000756795,0.999998
32,33,-0.00741582,-0.00657309,0.00121472,0.999989,0.0042016,0.00205016,-0.00418755,0.999968,-0.00681,-0.00207871,0.00680134,0.999975
33,34,-0.00969535,-0.00397572,0.000556352,0.999972,0.00486923,0.00575748,-0.00482114,0.999954,-0.0083375,-0.00579781,0.00830951,0.999949
34,35,-0.0101959,-0.00163943,0.00137916,0.99998,0.00339858,0.00540382,-0.00334967,0.999954,-0.00903406,-0.00543427,0.00901578,0.999945
35,36,-0.00898729,-0.000171078,0.00256709,0.999995,0.00250917,0.00183508,-0.00249747,0.999977,-0.00635115,-0.00185097,0.00634654,0.999978
36,37,-0.00653989,0.00413091,0.00327446,0.999998,-0.00221742,0.000104599,0.00221786,0.999988,-0.00436565,-9.49169e-05,0.00436588,0.99999
37,38,-0.00735551,-0.0018436,0.00417912,0.999992,-0.00392207,-0.000615672,0.00392367,0.999989,0.00261735,0.0006054,-0.00261975,0.999996
38,39,-0.00596353,-0.00232293,0.0036736,0.99999,-0.00225013,-0.0037966,0.00225925,0.999995,0.00239809,0.00379118,-0.00240664,0.99999
39,40,-0.00378563,-0.00229577,0.00404795,0.999985,-0.00205201,-0.00513215,0.00207117,0.999991,0.00372923,0.00512445,-0.0037398,0.99998
40,41,-0.00262442,-0.00315102,0.00579942,0.999988,-0.00258466,-0.00409351,0.00259738,0.999992,0.00310438,0.00408545,-0.00311498,0.999987
41,42,-0.00219746,-0.00406785,0.00526297,0.999984,6.79077e-06,-0.00561358,-7.60743e-06,1,-0.000145458,0.00561358,0.000145498,0.999984
42,43,-0.000726732,-0.00175332,0.00433336,0.999969,0.00287862,-0.00736047,-0.00290929,0.999987,-0.00415878,0.0073484,0.00418006,0.999964
43,44,0.00110663,-0.00114579,0.00659287,0.999981,0.00110703,-0.00610441,-0.00113566,0.999988,-0.00468967,0.00609915,0.00469651,0.99997
44,45,-0.00172812,-0.00205517,0.00549202,0.999985,-0.000598766,-0.00553301,0.000567757,0.999984,-0.0056043,0.00553628,0.00560107,0.999969
45,46,-0.00237804,0.000564386,0.00411558,0.999979,-4.67829e-06,-0.00651683,-2.9954e-05,0.999986,-0.00531418,0.00651676,0.00531426,0.999965
46,47,-7.54007e-05,0.000275557,0.00436308,0.999966,0.000985889,-0.00819918,-0.000996265,0.999999,-0.00126148,0.00819793,0.0012696,0.999966
47,48,0.0025587,-0.00431016,0.00671054,0.999963,0.00213505,-0.00832813,-0.00211669,0.999995,0.00221294,0.00833281,-0.00219523,0.999963
48,49,0.0022825,-0.00566499,0.00648368,0.999978,0.00203171,-0.00631501,-0.00203734,0.999998,-0.000884545,0.0063132,0.000897391,0.99998
49,50,-0.000127698,-0.00368607,0.00606289,0.999956,0.00654357,-0.00671254,-0.00656701,0.999972,-0.00347617,0.00668961,0.0035201,0.999971
50,51,0.00230615,-0.00854629,0.00626222,0.999943,0.00802367,-0.00701976,-0.00804758,0.999962,-0.00338423,0.00699234,0.00344053,0.99997
51,52,0.00282841,-0.00371919,0.00625187,0.999989,0.000943144,-0.00468167,-0.000985271,0.999959,-0.00900423,0.00467299,0.00900874,0.999949
52,53,0.00172619,-0.00365206,0.0043095,0.999996,-0.00122726,-0.0023647,0.00121614,0.999988,-0.00469634,0.00237044,0.00469345,0.999986
53,54,0.00173807,-0.0062725,0.00805888,0.999998,-0.000700233,-0.00165318,0.000692426,0.999989,-0.00471874,0.00165646,0.00471759,0.999988
54,55,0.000465678,-0.00783444,0.00529396,0.999993,-0.00158766,-0.00340772,0.00156458,0.999976,-0.00676735,0.00341838,0.00676197,0.999971
55,56,0.00163034,-0.00753866,0.00362737,0.999986,0.00213875,-0.00484721,-0.00216669,0.999981,-0.00576578,0.00483479,0.0057762,0.999972
56,57,-0.0006906,-0.00692992,0.00617305,0.999987,0.00270524,-0.00420833,-0.00273574,0.99997,-0.00725752,0.00418857,0.00726894,0.999965
57,58,0.000173713,-0.00825529,0.00311312,0.999957,0.00699049,-0.00604201,-0.00704017,0.999941,-0.00823977,0.00598405,0.00828195,0.999948
58,59,-0.000471554,-0.00820511,0.00225875,0.999983,0.0042795,-0.00386502,-0.00431506,0.999948,-0.00923918,0.00382528,0.00925571,0.99995
59,60,-0.000588479,-0.00567168,0.0031424,0.999999,-0.00111955,-0.00066668,0.00111335,0.999957,-0.00922475,0.000676979,0.009224,0.999957
60,61,-0.00112332,-0.00136064,0.00464073,0.999998,-0.0016581,-0.000596105,0.00165258,0.999957,-0.0091432,0.00061124,0.0091422,0.999958
61,62,-0.00250889,-0.00482191,0.005727,0.999992,-0.00314733,-0.00261153,0.00313834,0.999989,-0.00344001,0.00262233,0.00343179,0.999991
62,63,-0.00317589,-0.00231606,0.00555793,0.999981,-0.00243661,-0.00572981,0.00241051,0.999987,-0.00455644,0.00574083,0.00454254,0.999973
63,64,-0.00251711,-0.000626045,0.00313692,0.999973,0.00120798,-0.00728269,-0.0012261,0.999996,-0.00248354,0.00727966,0.0024924,0.99997
64,65,-0.00211369,-0.00247022,0.00248149,0.999991,-0.000380936,-0.00430035,0.000375509,0.999999,-0.00126291,0.00430083,0.00126128,0.99999
65,66,-0.00351145,-0.00171002,0.00139711,0.999998,-0.00145074,-0.00126974,0.0014514,0.999999,0.000521088,0.00126899,-0.00052293,0.999999
66,67,-0.00286173,-0.00338602,0.00456051,1,0.000399668,-0.000492219,-0.000398608,0.999998,0.00215289,0.000493079,-0.00215269,0.999998
67,68,-0.00386823,-0.00383944,0.00312951,0.999999,0.000235374,0.000975016,-0.000237606,0.999997,0.00228934,-0.000974475,-0.00228957,0.999997
68,69,-0.00540054,0.000556648,0.00302934,0.999998,0.00139447,0.00156213,-0.00139445,0.999999,-1.60037e-05,-0.00156215,1.38253e-05,0.999999
69,70,-0.00391212,-0.000300049,0.00131624,0.999994,0.0034174,0.000178994,-0.00341766,0.999993,0.00145468,-0.000174022,-0.00145529,0.999999
70,71,-0.00636901,-0.00183613,0.00190304,0.999996,0.00239332,0.00176278,-0.00239838,0.999993,0.00287155,-0.0017559,-0.00287577,0.999994
71,72,-0.00557219,0.00132226,0.00195068,0.999998,-0.000350775,0.0021229,0.000346368,0.999998,0.00207619,-0.00212362,-0.00207545,0.999996
72,73,-0.00710591,0.000558129,0.00448234,0.999993,-0.00121507,0.00358202,0.00120752,0.999997,0.00210851,-0.00358457,-0.00210417,0.999991
73,74,-0.00852859,0.000742448,0.00133309,0.999987,-0.000998262,0.00496387,0.000986931,0.999997,0.00228475,-0.00496614,-0.00227982,0.999985
74,75,-0.00926344,-0.00132098,0.000794107,0.999978,-0.0032627,0.00582666,0.00324547,0.99999,0.00296358,-0.00583627,-0.0029446,0.999979
75,76,-0.0101798,-0.000741362,-7.0767e-05,0.999969,-0.0048582,0.00614877,0.00484078,0.999984,0.00284453,-0.00616249,-0.00281468,0.999977
76,77,-0.0117758,-0.00100214,0.000491512,0.999979,-0.00413788,0.00505642,0.00411862,0.999984,0.00381456,-0.00507213,-0.00379365,0.99998
77,78,-0.0112208,-0.00155551,-0.000644481,0.999972,-0.00607252,0.00447853,0.00605276,0.999972,0.0044129,-0.0045052,-0.00438567,0.99998
78,79,-0.0124921,-0.00427974,-0.00102178,0.999961,-0.00618648,0.00633446,0.0061522,0.999966,0.00541584,-0.00636775,-0.00537666,0.999965
79,80,-0.011915,-0.00280976,-0.000632333,0.999937,-0.0072539,0.00850999,0.00723866,0.999972,0.00181994,-0.00852296,-0.00175823,0.999962
80,81,-0.0132798,0.000814673,0.00152487,0.999925,-0.0074197,0.00974712,0.00742883,0.999972,-0.00090084,-0.00974017,0.000973183,0.999952
81,82,-0.0127885,-0.000347409,0.000254695,0.999951,-0.00416469,0.0089419,0.00416564,0.999991,-8.78817e-05,-0.00894145,0.000125126,0.99996
82,83,-0.0261867,-0.000136736,0.000512468,0.999772,-0.0109519,0.0183484,0.0109475,0.99994,0.000340577,-0.018351,-0.00013963,0.999832
83,84,-0.0132854,0.000678447,0.000836091,0.999931,-0.00615429,0.0100506,0.00612442,0.999977,0.00300085,-0.0100688,-0.00293909,0.999945
84,85,-0.0127018,-0.00210623,0.00109242,0.999912,-0.00700335,0.0112998,0.00695,0.999965,0.00475317,-0.0113327,-0.00467422,0.999925
85,86,-0.0124471,-0.000583418,0.00202094,0.999919,-0.00675965,0.0107541,0.006736,0.999975,0.00223448,-0.0107689,-0.00216186,0.99994
86,87,-0.0131983,0.00010228,0.00252327,0.999949,-0.00578223,0.00824083,0.00576534,0.999981,0.00207107,-0.00825265,-0.00202345,0.999964
87,88,-0.0104207,-0.00180765,0.00135494,0.99998,-0.00439718,0.00462317,0.00438944,0.999989,0.00168438,-0.00463053,-0.00166405,0.999988
88,89,-0.0112206,-0.00016954,0.00191338,0.999983,-0.00342863,0.00476888,0.00343309,0.999994,-0.000927318,-0.00476567,0.000943674,0.999988
89,90,-0.00916626,-0.000148372,0.000976547,0.999995,-0.000699981,0.003147,0.000703023,0.999999,-0.000965615,-0.00314632,0.000967822,0.999995
90,91,-0.00830159,0.00106666,0.000564993,0.999991,-0.000281325,0.0043165,0.0002884,0.999999,-0.00163857,-0.00431603,0.0016398,0.999989
91,92,-0.00903941,0.000254419,0.000116333,0.999981,-8.71093e-05,0.00616506,9.28123e-05,1,-0.000924767,-0.00616497,0.000925322,0.999981
92,93,-0.00856242,0.000403574,-0.000236953,0.999981,-0.00132653,0.00605786,0.00133251,0.999999,-0.000983101,-0.00605655,0.000991154,0.999981
93,94,-0.00791893,-0.000310629,0.00209125,0.999984,-0.0039044,0.00418884,0.00389612,0.99999,0.00198112,-0.00419653,-0.00196477,0.999989
94,95,-0.00824965,0.000242112,0.00110743,0.999997,-0.000712633,0.00234985,0.000711763,1,0.000371379,-0.00235012,-0.000369706,0.999997
95,96,-0.00666979,-0.00166436,0.00111219,0.999998,-0.000212924,0.00173771,0.000212247,1,0.00038937,-0.00173779,-0.000389001,0.999998
96,97,-0.00692242,-0.000752399,-0.00304875,0.999995,-7.87885e-05,0.00306723,7.97262e-05,1,-0.000305602,-0.0030672,0.000305845,0.999995
97,98,-0.00531675,0.00082476,0.000169257,0.999995,-0.000529042,0.00311709,0.000533054,0.999999,-0.00128644,-0.00311641,0.00128809,0.999994
98,99,-0.00543221,-0.000769088,0.000428379,0.999995,-0.000740713,0.00298136,0.000747989,0.999997,-0.00243996,-0.00297955,0.00244218,0.999993
99,100,-0.00515278,-0.000835449,0.000768882,0.999995,4.06411e-05,0.00318454,-2.82395e-05,0.999992,-0.00389428,-0.00318468,0.00389417,0.999987
100,101,-0.00373448,-0.000601618,-0.00157874,0.999999,-0.000280558,0.000995187,0.000283179,0.999996,-0.00263486,-0.000994444,0.00263514,0.999996
101,102,-0.00110485,-0.000645001,1.76116e-06,1,0.000600349,-0.000171836,-0.000600817,0.999996,-0.00273512,0.000170193,0.00273522,0.999996
102,103,-0.00979658,0.00466516,-0.00232826,1,0.000530369,-0.00058487,-0.000533148,0.999989,-0.00476167,0.000582338,0.00476198,0.999988
103,104,-0.00447686,0.00401442,-0.00105448,0.99999,0.00436081,-0.00133859,-0.00435903,0.99999,0.00132941,0.00134438,-0.00132356,0.999998
104,105,-0.0038939,0.000874455,-0.00124559,0.999986,0.00505193,0.00168423,-0.00506046,0.999974,0.00510055,-0.00165842,-0.005109,0.999986
105,106,-0.00751582,0.00317374,-0.00173394,0.999956,0.00878342,0.00320394,-0.00879169,0.999958,0.00257672,-0.00318117,-0.00260477,0.999992
106,107,-0.00269215,0.00149469,-0.00316583,0.999992,0.00407709,0.000496568,-0.00407699,0.999992,-0.000212214,-0.000497429,0.000210188,1
107,108,-0.00379778,0.00195962,-0.00161362,1,0.000349984,0.000475457,-0.000349895,1,-0.000187387,-0.000475523,0.000187221,1
108,109,-0.00408999,0.00102119,-0.003439,1,3.86501e-05,-0.000310149,-3.78597e-05,0.999997,0.0025482,0.000310247,-0.00254819,0.999997
109,110,-0.000727439,0.00240099,-0.00270638,0.999999,-0.00124211,-0.000720734,0.00124363,0.999997,0.00210775,0.000718113,-0.00210864,0.999998
110,111,-0.00144783,0.00299078,-0.00235885,0.999998,-0.00198694,-0.00045294,0.00198781,0.999996,0.00192105,0.000449121,-0.00192194,0.999998
111,112,-0.00187168,0.00134566,-0.00455901,0.999994,-0.00345957,0.000391702,0.00345898,0.999993,0.00148456,-0.000396835,-0.00148319,0.999999
112,113,-0.00285516,0.00399333,-0.0108695,0.999976,-0.00691659,0.000420158,0.00691766,0.999973,-0.00261054,-0.00040209,0.00261338,0.999997
113,114,-0.00233182,0.00394765,-0.00633964,0.999995,-0.00145734,0.00286879,0.00146749,0.999993,-0.003538,-0.00286361,0.00354219,0.99999
114,115,0.000102937,0.00337469,-0.00578147,0.999996,-0.00146045,0.00233595,0.00146869,0.999993,-0.00353002,-0.00233077,0.00353344,0.999991
115,116,-0.000339467,0.00952633,-0.00583777,0.999996,-0.00152066,0.00250714,0.00153227,0.999988,-0.00463471,-0.00250007,0.00463853,0.999986
116,117,-0.000102364,0.00672949,-0.00760986,0.999995,-0.00262935,0.00186326,0.00262439,0.999993,0.00265776,-0.00187023,-0.00265285,0.999995
117,118,-0.00163248,0.00897928,-0.00496533,0.999984,-0.00509768,0.00234822,0.00509009,0.999982,0.00322539,-0.00236462,-0.00321339,0.999992
118,119,-0.0022643,0.00957912,-0.0041585,0.999992,-0.00382419,0.000860698,0.0038196,0.999979,0.0052724,-0.000880843,-0.00526907,0.999986
119,120,-0.000500779,0.00667944,-0.00688261,1,0.000240821,0.000115837,-0.0002418,0.999964,0.00852742,-0.000113779,-0.00852745,0.999964
120,121,0.000565879,0.00326352,-0.00949686,0.999989,0.000571485,0.0046955,-0.000646526,0.999872,0.0159954,-0.00468575,-0.0159982,0.999861
121,122,-0.000350078,0.00404211,-0.00555009,0.999992,0.0015687,0.00375862,-0.00156918,0.999999,0.000125508,-0.00375842,-0.000131404,0.999993
122,123,-0.00370037,0.0095173,-0.0112678,0.999982,-0.000623498,0.00594222,0.000608107,0.999996,0.00259157,-0.00594382,-0.00258791,0.999979
123,124,-0.00110849,0.000971559,-0.00289673,1,-0.000279723,-0.000582869,0.00028115,0.999997,0.00244942,0.000582182,-0.00244958,0.999997
124,125,-0.000696193,0.000618534,-0.0124763,0.999996,0.00282938,0.000987169,-0.00283165,0.999993,0.00231483,-0.000980612,-0.00231762,0.999997
125,126,-0.00122544,0.00218482,-0.00602676,0.99999,0.000916484,0.00429204,-0.000907417,0.999997,-0.00211404,-0.00429397,0.00211012,0.999989
126,127,-0.00421034,0.00288751,-0.00705063,0.999976,0.0022742,0.00661027,-0.00226502,0.999996,-0.00139531,-0.00661342,0.0013803,0.999977
127,128,-0.00631323,0.00897692,-0.00918141,0.999914,-0.00773569,0.0105507,0.00771495,0.999968,0.00200476,-0.0105659,-0.00192319,0.999942
128,129,-0.00365769,0.00492993,-0.00532649,0.999981,-0.00478074,0.00398306,0.00476809,0.999984,0.00317978,-0.0039982,-0.00316073,0.999987
129,130,-0.00184896,0.00265414,-0.0044956,0.999973,-0.00601463,0.00418092,0.00599167,0.999967,0.00548187,-0.00421375,-0.00545667,0.999976
130,131,-0.00240951,0.00430294,-0.00328004,0.999962,-0.00603947,0.00623833,0.00601067,0.999971,0.00462481,-0.00626608,-0.00458714,0.99997
131,132,-0.0032991,0.00617757,-0.0046099,0.999963,-0.00422104,0.0074574,0.00419588,0.999985,0.00338631,-0.00747158,-0.0033549,0.999966
132,133,-0.00399256,0.00514784,-0.00456034,0.999966,-0.00260128,0.00782199,0.00256665,0.999987,0.00443379,-0.00783342,-0.00441356,0.99996
133,134,-0.00464942,0.00583744,-0.00481027,0.999962,-0.00310059,0.00815231,0.00305538,0.99998,0.00555297,-0.00816936,-0.00552785,0.999951
134,135,-0.00415917,0.00505162,-0.00366454,0.999951,-0.00538043,0.00829615,0.00533247,0.999969,0.00579217,-0.00832706,-0.00574765,0.999949
135,136,-0.0102917,0.00905364,-0.0111831,0.999641,-0.0141565,0.0227291,0.0139367,0.999855,0.00979819,-0.0228645,-0.00947791,0.999694
136,137,-0.00702139,0.00526525,-0.00521099,0.999884,-0.00712721,0.0134356,0.00706748,0.999965,0.00448853,-0.0134671,-0.00439306,0.9999
137,138,-0.0068218,0.0050001,-0.00487344,0.999902,-0.00574661,0.0127558,0.00569475,0.999975,0.00409764,-0.012779,-0.0040246,0.99991
138,139,-0.00674752,0.0075112,-0.0050255,0.999892,-0.00785585,0.0124331,0.00782819,0.999967,0.00227211,-0.0124506,-0.00217453,0.99992
139,140,-0.00888165,0.00810607,-0.00541032,0.999859,-0.0101815,0.0133266,0.0101165,0.999937,0.00494104,-0.0133761,-0.00480553,0.999899
140,141,-0.00757083,0.00603568,-0.0055341,0.999865,-0.0112867,0.0119195,0.011202,0.999912,0.00715043,-0.0119992,-0.00701594,0.999903
141,142,-0.00766909,0.00505053,-0.00523733,0.99985,-0.0111842,0.0132336,0.0110817,0.999908,0.00779457,-0.0133196,-0.00764675,0.999882
142,143,-0.00882568,0.00732158,-0.00495463,0.999846,-0.00869733,0.0152712,0.00861785,0.999949,0.00526298,-0.0153162,-0.00513057,0.99987
143,144,-0.0088354,0.00813414,-0.00351819,0.999861,-0.00761656,0.0148075,0.00754372,0.999959,0.00496888,-0.0148447,-0.00485649,0.999878
144,145,-0.0101386,0.0074831,-0.00272851,0.999866,-0.0098197,0.01313,0.00976413,0.999943,0.00428977,-0.0131714,-0.004161,0.999905
145,146,-0.0108919,0.0088239,-0.00274562,0.999904,-0.00987489,0.00974466,0.00983689,0.999944,0.0039398,-0.00978302,-0.00384357,0.999945
146,147,-0.00888324,0.00758994,-0.00290874,0.999937,-0.00960534,0.00573295,0.00957278,0.999938,0.00567909,-0.00578714,-0.00562386,0.999967
147,148,-0.00644561,0.00426198,-0.00323219,0.999945,-0.00998661,0.00322523,0.00995894,0.999914,0.00848157,-0.00330966,-0.00844898,0.999959
148,149,-0.00437622,0.00149125,-0.00293962,0.999945,-0.00838884,0.00636134,0.00833945,0.999935,0.00775242,-0.00642596,-0.00769894,0.99995
149,150,-0.00616353,0.00173029,-0.00177917,0.99991,-0.00660621,0.0116753,0.00652691,0.999955,0.00681743,-0.0117198,-0.00674061,0.999909
150,151,-0.00925466,0.00248986,-0.000808308,0.99989,-0.00421063,0.0141894,0.0041555,0.999984,0.00391234,-0.0142056,-0.00385295,0.999892
151,152,-0.0122072,0.00223182,-0.000127911,0.999922,-0.00349797,0.0119758,0.00345755,0.999988,0.00339455,-0.0119875,-0.00335288,0.999923
152,153,-0.00786162,0.00374867,-0.00321566,0.999993,-0.000947045,0.00372491,0.000942652,0.999999,0.00118082,-0.00372602,-0.0011773,0.999992
153,154,-0.00525884,0.00254778,1.61495e-05,0.999998,0.00136909,0.00175299,-0.00137778,0.999987,0.00496569,-0.00174617,-0.00496809,0.999986
154,155,-0.00427284,0.000609115,-0.00017239,0.999994,-0.00105401,0.00317466,0.00104259,0.999993,0.00359681,-0.00317843,-0.00359348,0.999988
155,156,-0.0079171,0.000732184,-0.000552455,0.999988,-0.0006615,0.00484488,0.00065873,1,0.000573421,-0.00484526,-0.000570222,0.999988
156,157,-0.00766191,0.00401366,0.000990193,0.99999,0.0021088,0.00401913,-0.00210963,0.999998,0.000201734,-0.00401869,-0.00021021,0.999992
157,158,-0.00693806,-4.21582e-05,-0.000101501,0.999999,0.000285621,0.000958918,-0.000284821,1,-0.0008348,-0.000959156,0.000834527,0.999999
158,159,-0.00873757,0.0049306,-0.000237451,0.999995,0.00321924,-0.00065007,-0.0032195,0.999995,-0.000403155,0.000648768,0.000405246,1
159,160,-0.00361231,0.00306766,0.000239726,0.999963,0.00755667,-0.00408779,-0.00753452,0.999957,0.00540814,0.00412848,-0.00537714,0.999977
160,161,-0.00386849,-0.00320139,0.00327259,0.999957,0.0092866,-0.000784166,-0.0092818,0.999939,0.00592123,0.000839106,-0.0059137,0.999982
161,162,-0.00449431,0.00319739,0.00228947,0.999981,0.00512987,0.00328558,-0.00512594,0.999986,-0.00120458,-0.00329171,0.00118772,0.999994
162,163,-0.00587961,0.00586874,0.00265498,0.999967,0.00581221,0.0056849,-0.00582756,0.999979,0.00268595,-0.00566918,-0.00271899,0.99998
163,164,-0.00637185,-0.000709327,0.00538436,0.999981,0.00423761,0.00448798,-0.00426929,0.999966,0.00707323,-0.00445785,-0.00709226,0.999965
164,165,-0.00551613,0.00258981,0.00556319,1,0.000217822,0.000930619,-0.000219671,0.999998,0.00198659,-0.000930184,-0.00198679,0.999998
165,166,-0.00528913,-0.000573534,0.00572698,0.999991,0.00427235,0.000142506,-0.00427259,0.999989,0.00175718,-0.000134997,-0.00175777,0.999998
166,167,-0.0045006,-0.000929186,0.0051308,0.999976,0.00699367,-0.000207211,-0.00699349,0.999975,0.000866556,0.000213266,-0.000865085,1
167,168,-0.00255082,-0.00351296,0.00658156,0.999989,0.00474649,0.000472416,-0.00474616,0.999989,-0.000687648,-0.000475674,0.000685398,1
168,169,-0.0057188,0.00222937,0.00556417,0.999993,-0.00228846,0.00281786,0.00230046,0.999988,-0.0042637,-0.00280807,0.00427015,0.999987
169,170,-0.00363587,-0.00317418,0.0075873,0.999992,-0.00402192,-0.000318122,0.00402186,0.999992,-0.000191707,0.00031889,0.000190426,1
170,171,-0.00218124,-0.00330439,0.00792264,0.999994,-0.0033806,-0.00113797,0.00337819,0.999992,-0.00211733,0.00114512,0.00211348,0.999997
171,172,-0.000142298,-0.0044891,0.00677984,0.999979,-0.00634161,-0.00091028,0.00633872,0.999975,-0.00313998,0.00093017,0.00313415,0.999995
172,173,9.21364e-06,-0.00465828,0.00611857,0.999982,-0.0055997,0.00201751,0.00560371,0.999982,-0.0019869,-0.00200635,0.00199817,0.999996
173,174,-0.00245614,-0.00471642,0.00775801,0.999974,-0.00575788,0.00435548,0.00576995,0.99998,-0.00276519,-0.00433947,0.00279024,0.999987
174,175,-0.00182142,-0.00457067,0.00624089,0.999991,-0.00409451,0.00147207,0.00409794,0.999989,-0.00233725,-0.00146248,0.00234326,0.999996
175,176,-0.00287199,-0.00408492,0.00718504,0.999999,0.000335055,0.0014876,-0.000331479,0.999997,-0.00240368,-0.0014884,0.00240319,0.999996
176,177,-0.00398036,-0.00107225,0.00580184,0.999997,0.00144227,0.0019407,-0.00143856,0.999997,-0.00191321,-0.00194346,0.00191041,0.999996
177,178,-0.00307307,-0.00562463,0.00798378,0.999998,-0.0010207,0.0016032,0.00102116,0.999999,-0.000287705,-0.00160291,0.000289341,0.999999
178,179,-0.00461314,-0.00255755,0.00604917,0.999998,-0.00150092,0.00102989,0.00150546,0.999989,-0.00442078,-0.00102324,0.00442232,0.99999
